mhy_id,name,dropping,attack,element,weakness,introduction,label,icon
964,水丘丘萨满,"['摩拉', '导能绘卷', '封魔绘卷', '禁咒绘卷', '破损的面具', '污秽的面具', '不祥的面具']",挥棍，水冲，祈雨,水,暂无,嘟嘟囔囔的老年丘丘人，水元素的吟颂者。在元素掌控方面颇富天资的丘丘人，其能力往往会在年老时达到顶峰。究竟是怎样的过去，令这些愚昧的生物竟能掌握生水唤雨的秘诀?丘丘人当中的萨满祭司。能在一定程度上求得元素的帮助。「面具的造型设计有着恫吓敌人的意味，但反而让它们看起来有些亲切。」——雅各布·马斯克祈雨会导致场地内敌人回复生命并附加水元素，如果与其他附带属性攻击的射手丘丘人一同出现将会对旅行者有非常大的威胁，旅行者应首要击杀水丘丘萨满！只有在场内有友方角色时，水丘丘萨满才会祈雨，如果场内没有能够附带属性攻击的敌人，可视情况利用附加的水属性击杀剩余敌人。,master,https://uploadstatic.mihoyo.com/ys-obc/2020/07/08/408757/6554a0b728cb4f7456aebea250c245b9_5632142667825127002.png
982,盗宝团·水之药剂师,"['摩拉', '寻宝鸦印', '藏银鸦印', '攫金鸦印']",暂无,水,使用远程攻击手段袭击旅行者，威胁程度约等于水史莱姆···,足迹遍布大陆各处，甚至深入未知秘境的松散盗贼组织中的一员。据说部分盗宝团的药剂师，在加入盗宝团之前，曾经是在城镇间漫游，兜售自己调配的...「灵药」、「圣水」的江湖骗子。这些灵药、圣水显然在战斗中更能大放异彩。足迹遍布大陆各处，甚至深入未知秘境的松散盗贼组织。,master,https://uploadstatic.mihoyo.com/ys-obc/2020/07/14/408757/a0cca331eee35a391468955a26f2ec26_1889462526167508703.png
987,水史莱姆,"['摩拉', '史莱姆凝液', '史莱姆清', '史莱姆原浆']",暂无,水,水史莱姆大型水史莱姆自身元素为水，使用冰可以有效对敌人进行控制。当敌人较多时，雷元素将可以发挥巨大的作用。,逸散在自然之中的水元素沉积形成的小小魔物。传说中，有的人会将水史莱姆当作应急用水，在去往水源难寻的干旱地带、深邃的秘境之前储备好水史莱姆。但因为浓厚的水元素，直饮史莱姆其实对人体有害。逸散在自然之中的水元素沉积形成的魔物。力量更强大、体型更大的水史莱姆，可以产生水泡禁锢敌人。据说在某些力量充沛的地方，尺寸可以成长到非常夸张的程度。在奔狼领就曾有人目击过有一座小土丘那么大的水史莱姆。圆滚滚的元素生物距离较近时，会直接喷出体内的水元素进行攻击，拉开距离后会瞄准角色抛射出一团水球，水球会在地面上停留一段时间，旅行者需要注意避开。,master,https://uploadstatic.mihoyo.com/ys-obc/2020/07/14/408757/f0b292ec58d1d595380f503820de4626_5826893735080757345.png
1012,水萤,['摩拉'],水球,水,相比于雷萤的威胁更小，常在机关触发后出现。,沙滩，草地由于频繁的移动很难被攻击到，且飞行高度经常脱离近战角色的攻击范围，建议使用法器角色等自动锁定的攻击方式进行击杀，或者利用雷元素进行大范围攻击。能够稍微导引水元素的小型生物。与其他的萤族生物通称「飞萤」。飞萤对「雾虚草」这种罕见而奇妙的植物情有独钟而愚人众的术士据此开发了利用飞萤进行战斗的方法。,master,https://uploadstatic.mihoyo.com/ys-obc/2020/07/19/49984918/f540d0101abee9aadf75dd764d7072e5_3928901885541985032.png
1094,愚人众先遣队·水铳重卫士,"['摩拉', '新兵的徽记', '士官的徽记', '尉官的徽记']",暂无,水,利用喷射水元素的铁铳战斗的愚人众士兵，能进入某种元素增幅状态。这种状态最大的弱点，恐怕是某种能与水发生反应的元素之一...,愚人众战争机器中的士兵。配备着能在一定程度上制御元素的装备，可以利用铳形的武器喷射激烈的水流。「先遣队」之名意味着生死不问，深入祖国以外的土地完成前期任务，为未来的某些行动夯实基础。愚人众战争机器中的士兵。「先遣队」之名意味着生死不问，深入祖国以外的土地完成前期任务，为未来的某些行动夯实基础。不同于少数精锐的债务处理人与萤术士，先遣队的单兵实力与装备较为薄弱。为了完成任务，为了减少人员与物资的损耗，先遣队的战术更讲究团队协作。,master,https://uploadstatic.mihoyo.com/ys-obc/2020/09/20/8797197/c6b953a2c54329495c4e015a5c66ffee_3331395093659339765.png
1096,纯水精灵·洛蒂娅,"['冒险阅历', '摩拉', '好感经验', '角色经验', '涤净青金碎屑', '涤净青金断片', '涤净青金块', '涤净青金', '净水之心', '战狂', '流放者', '冒险家', '祭水之人', '角斗士的终幕礼', '流浪大地的乐团']",平台下降，青蛙跃击，青蛙扑水，团雀跃击，青蛙团雀自爆，螃蟹，松鼠尾击，松鼠跃击，鹭鸟扑水，鹭鸟后跳，鸭子水圈，鸭子扑击，野猪拱击，野猪冲刺，飞鹰滑翔攻击，水灵水圈。,水,踞身纯净水体的高贵元素生命体。战斗时，会用自己的生命力凝聚成水元素幻形生物，攻击敌人。尽管都是水元素，不同的能与水元素反应的元素对不同的幻形生物会更有效果。如果能快速消灭水之幻形，就能轻松击败纯水精灵。, 「水之国·枫丹」依托「纯水精灵」这一无孔不入的水元素生命体构筑了遍布提瓦特大陆的间谍情报网络。而「纯水精灵·洛蒂娅」是纯水精灵密探中最为有名，也是最为强大的一位。自上任「水之神」神堕之后，洛蒂娅怀揣对其的追忆及对新任水神的质疑背离了故土枫丹，并像其他许多纯水精灵一样切断了与枫丹的信息联络，独居于轻策山间求得一方静水。,master,https://uploadstatic.mihoyo.com/ys-obc/2020/09/20/8797197/53dee15515af1884d8d12a6b17c814b2_2519073974166288696.png
1770,深渊使徒·激流,"['摩拉', '晦暗刻像', '夤夜刻像', '幽邃刻像', '地脉的旧枝', '地脉的枯枝', '地脉的新芽', '战狂', '教官', '流放者', '游医']",二连击，三连击，水刀攻击，十字刃，水轮旋转，飞行移动，水盾生成，强化三连斩，三连大风车，张牙舞爪,水,该怪物生成水盾时会为自身施加潮湿状态，使用冰属性攻击该怪物会使其冻结。该怪物的水盾测定具有36点元素能量，暂无极快的破盾方法，目前采用冰属性攻击破盾稍快。该怪物攻击动作前摇较长，旅行者注意其抬手动作即可轻松闪避，注意由于本怪物攻击方式多为直线型连续攻击，因此旅行者进行闪避时应着重往侧面方向进行闪避。,这些沉默的身影是深渊的先行者，挥舞着席卷一切的浪潮之锋，斩碎一切铠甲的防御与不信的异端之心，向无虑的愚氓降下宿命的惩戒。,master,https://uploadstatic.mihoyo.com/ys-obc/2021/04/14/4521515/09c86715d9e73c015d399a2fc7618027_3718648045694561525.png
2482,愚人众·藏镜仕女,"['摩拉', '黯淡棱镜', '水晶棱镜', '偏光棱镜', '战狂', '教官', '流放者', '游医']",水光破镜·寻觅，水光破镜·预测，水光破镜·反击，水弹射击，双重水弹射击，入镜，偏光·禁锢，偏光·精准炮击，偏光·三重跟踪射击，偏光·水光结界1.被水光破镜·寻觅，水光破镜·预测，水光破镜·反击，命中时才会进入偏光状态！2.进入偏光的敌人相当于所有技能自带跟踪效果。,水,暂无,来自极冬的国土，隶属于愚人众的特殊仪仗兵士。与「仕女」之名所象征的端庄姿态相反，为了实现愚人众全体的宏大目标，无论什么事情都能做出来。操纵着水镜进行战斗，有着彷如侍奉神明般的端庄姿态的愚人众仕女。优雅自如的操控着水镜的力量，让为之所炫的人，心甘情愿的坠入她的幻境。似乎一切都逃不过她的耳朵。被蒙住的双眼，不知见识过什么景象，也不知其中会倒映出怎样的执妄...利用水之镜战斗的愚人众仕女。部分技能命中角色后，会对角色施加「水光破镜」的标记。她的身边存在处于「水光破镜」状态下的角色时，进入偏光状态，获得强化。,master,https://uploadstatic.mihoyo.com/ys-obc/2021/08/04/8797197/d08a15c648c6475e8f5369817f639335_3159855652580215422.png
2625,无相之水·希伊,"['角色经验', '冒险阅历', '摩拉', '好感经验', '排异之露', '涤净青金碎屑', '涤净青金断片', '涤净青金块', '涤净青金', '战狂', '流放者', '冒险家', '祭水之人', '角斗士的终幕礼', '流浪大地的乐团']",龙卷雨击，水灵召唤，双重召唤，史莱姆回复，水浪倾覆，水漫金山，水泡升腾，鱼跃法阵，鱼跃翻腾，锁血召唤，水灵汇聚,水,暂无,代号为「希伊」的高级水元素生命。无相元素有强大的排异本能，会无情地驱逐试探它的人。排异习性的对象似乎甚至会延展到天然的元素上。而这种行为背后的逻辑至今仍是谜团。,master,https://uploadstatic.mihoyo.com/ys-obc/2021/08/31/4521515/2231afe5f4aeff12b9f0309db5a59862_2702291784727958796.png
3410,深海龙蜥·原种,"['摩拉', '脆弱的骨片', '结实的骨片', '石化的骨片', '战狂', '教官', '流放者', '游医']",抓击，甩尾，涤魔喷吐，突进,水,暂无,蛰伏于漆黑深水中的掠食者。应对着深海中的未知力量。或许也演化出了水元素以外的变体...面对强敌时，会使出威力强大的「涤魔喷吐」。命中角色后，角色将流失一定元素能量。若角色的元素能量不足，将损失生命值。生活在海渊之下的龙蜥。它们曾经是海渊之下的支配种族——其实在更加久远的过去，龙们就是这个世界的支配者。曾经的七王被高天之力打败，相继凋零了。,master,https://uploadstatic.mihoyo.com/ys-obc/2022/01/05/8797197/86ae5d577c5ab536c2893593a595c502_7268491409381774541.png
3613,黯色空壳·破阵,"['摩拉', '晦暗刻像 ', '夤夜刻像', '幽邃刻像', '战狂', '教官', '流放者', '游医']",蓄力刺击，横扫，冲锋，治愈波纹,水,暂无,谜样的漆黑枪兵。它的攻击在命中处于护盾庇护下的角色后，会以生命值为代价，产生愈疗的波纹，为自己与身边的「黯色空壳」持续恢复生命值。该生命值恢复效果能够叠加多次。神秘的漆黑士兵。从行动来看或许不具备「人」的智性吧。但一往无前的冲锋形姿又不像是愚钝的野兽，而像是怀着某种意志的死士。,master,https://uploadstatic.mihoyo.com/ys-obc/2022/02/17/8797197/6483f1e05a5f70517c6343885f17b35c_135442014816471194.png
3876,浮游水蕈兽,"['摩拉', '蕈兽孢子', '荧光孢粉', '孢囊晶尘', '失活菌核', '休眠菌核', '茁壮菌核']",头锤锤，吐泡泡,水,无害的小可爱，打一下应该会哭很久吧～在遇到火元素或雷元素后，会转化成「枯焦」或「活化」状态，并且在这个状态下能产生特别的素材。,璃月层岩巨渊地下水泽；须弥广泛分布拥有一定智能的孢子生物。具有强大的环境适应能力。据说很难吃。但这种蕈兽因为含有丰富的水分，所以也能成为应急水源...,master,https://uploadstatic.mihoyo.com/ys-obc/2022/03/10/8797197/9fd969acb90f3f70cdb5f933d2c54512_5081651435154605128.png
4336,镀金旅团·沙中净水,"['摩拉', '褪色红绸', '镶边红绸', '织金红绸']",冲刺，连斩，魔·连砍，魔·旋转劈,水,暂无,来自沙漠的松散佣兵团体中的刀舞者。在承受一定伤害后，会解放封印在武器中的厄灵，进入魔化状态，大幅提升战斗能力。魔化状态结束后，会陷入一定时间的虚弱状态。来自黄金一般的沙漠，是松散佣兵团体中的一员。为了报酬，愿意为任何人效力。迷失在砂砾作歌的旧梦之中的少女，将厮杀的趣味视作执行委托时真正有价值的报偿。传说诞在这一族中的女子常受沙漠中的游魂青睐，因而往往早夭。或许只有血管中澎湃着战斗的旋律时，她才能摆脱魂灵的低语吧。使用的武器中封印着残破的厄灵，会在危急时苏醒。只有战败者的哀嚎才能平息其忿怒——不论败者是武器的主人，抑或是敌人。来自黄金一般的沙漠的松散佣兵团体。为了报酬，愿意为任何人效力。「镀金旅团」是沙之民以外的人对他们的统称，其中有着诸如「法罗赫之子」这样的佣兵团体，也有「塔尼特」这样的部族。作为没有神的民族，多数的「镀金旅团」成员只会为了生计与雇主施展沙漠遗民的武艺。,master,https://uploadstatic.mihoyo.com/ys-obc/2022/08/22/8797197/a17568edfb167ea360e2ee8eb1ed50f2_7077669440070607287.png
4404,陆行水本真蕈,"['摩拉', '蕈兽孢子', '荧光孢粉', '孢囊晶尘', '失活菌核', '休眠菌核', '茁壮菌核']",飞踢，吐水，连续吐水，大吐水,水,在遇到火元素或雷元素后，会转化成「枯焦」或「活化」状态，并且在这个状态下能产生特别的素材。,孢子构成的拟态生物，具有强大的环境适应能力。看上去像是鸟类，不过似乎并没有掌握飞行的能力。或许是因为水元素的影响，与同类相比其行动异常敏捷。也有研究推断这种蕈兽实际上是由无数细小的孢子集结构成的菌株，并不是纯粹单一的生命体。在蕈兽群落中占有主导地位，显示出其拥有着更高的智能。言以蔽之的话，就是过度成长、过度进化的孢子。据说蕈兽的广布来自实验事故。最初须弥的贤人骐骥将孢子一些特性运用在救死扶伤上。若果真如此，此人显然低估了孢子的环境适应力与传播能力。,master,https://uploadstatic.mihoyo.com/ys-obc/2022/08/21/8797197/cf9c1ec11622233957b237159e50d31e_7131948862695366906.png
163,愚人众·雷萤术士,"['摩拉', '雾虚花粉', '雾虚草囊', '雾虚灯芯', '新兵的徽记', '士官的徽记', '尉官的徽记', '战狂', '教官', '流放者', '游医']",暂无,雷,暂无,操控着雷萤进行战斗，由来与面具下的容貌都是谜的愚人众少女术士。会利用飞萤喜爱「雾虚草」的特性，操控它们为自己而战。正如雾虚草的气味会令雷萤迷醉，嗜虐的术士也贪恋着戏弄对手的快感。操控着雷萤进行战斗的愚人众术士。正如雾虚草的气味会令雷萤迷醉，嗜虐的术士也贪念着戏弄对手的快感。看似漫无目的地四处游荡的她们，又领受着何种不为人知的使命呢···雷萤术士召唤的雷萤具有相当高的机动，雷萤术士操控雷萤进行直线攻击造成多段伤害，旅行者可以尽量采用双手剑攻击或者法器角色进行作战，快速清理雷萤。雷萤术士释放落雷后，会在施法区域留下短暂的电场造成持续伤害。雷萤术士元素爆发时移速会大幅提升，生成雷元素护盾免疫雷元素并对附近的旅行者进行雷元素的攻击，护盾耗尽时结束爆发状态。火元素触发超载可以大幅减低护盾的储量。,master,https://uploadstatic.mihoyo.com/ys-obc/2020/10/12/8797197/9f58121e0c957b7909df186ad2e22a96_1663089554213639238.png
173,无相之雷·阿莱夫,"['冒险阅历', '摩拉', '好感经验', '角色经验', '雷光棱镜', '最胜紫晶碎屑', '最胜紫晶断片', '最胜紫晶块', '最胜紫晶', '教官', '流放者', '游医', '祭雷之人', '角斗士的终幕礼', '流浪大地的乐团']",猜拳三连击，石头，拍掌，钻头冲锋，方壳射击，激光阵，引雷阵，雷潮,雷,暂无,利用惰性的方壳保护自己，抓住元素核心暴露在外的时机，才能有效攻击。命悬一线时，会分裂出三个汲取能量的棱晶，不将其全部摧毁的话会回复一定的血量。,master,https://uploadstatic.mihoyo.com/ys-obc/2020/03/23/408757/3f08e3ecc9e0ddcc77779b96c060a906_7579349047738039919.png
961,雷箭丘丘人,"['摩拉', '牢固的箭簇', '锐利的箭簇', '历战的箭簇', '破损的面具', '污秽的面具', '不祥的面具']",暂无,雷,暂无,提瓦特荒野中游荡的原始住民。手持简陋弩机的射手，箭头以电气水晶的碎片磨削而成，以便命中时造成电击。据说射术百里挑一的丘丘人射手可以一次发射五枚箭矢，非常厉害。操作弩进行远程攻击的丘丘人。丘丘人的智能水平连学会弩机的操控方式都有困难，遑论生产这种需要精密加工的设备了。由此，或许可以认为，看似漫无目的地散布在大陆各处的丘丘人背后，或许有着为它们提供装备与训练的组织......面具上不仅绘制着雷元素的图案，还有一些金属质感，黑色的毛发和手脚处露出的深紫色皮肤为雷箭丘丘人增添了一丝神秘感。攻击方式与其他射手类丘丘人一致，与水丘丘萨满配合会给旅行者造成感电效果，也是战斗打响前优先解决的目标。,master,https://uploadstatic.mihoyo.com/ys-obc/2020/07/09/408757/0ef6f69f88ef397f63bc1433f3f77402_3108986352854498670.png
983,盗宝团·雷之药剂师,"['摩拉', '寻宝鸦印', '藏银鸦印', '攫金鸦印']",暂无,雷,使用远程攻击手段袭击旅行者，威胁程度约等于雷史莱姆···,足迹遍布大陆各处，甚至深入未知秘境的松散盗贼组织中的一员。「药剂师」是盗宝团成员当中，为这些具有调配危险化学物质知识的人物取的译名。「嗯？这宝物上写了你们冒险家协会的名字么？」——某名盗宝团的「药剂师」与冒险家对峙时说的话足迹遍布大陆各处，甚至深入未知秘境的松散盗贼组织。,master,https://uploadstatic.mihoyo.com/ys-obc/2020/07/14/408757/818f534c2272070bdd40bcd1443280a0_6279284470771309869.png
989,雷史莱姆,"['摩拉', '史莱姆凝液', '史莱姆清', '史莱姆原浆']",暂无,雷,雷史莱姆大型雷史莱姆变异雷史莱姆使用火元素攻击雷史莱姆，会引发大范围的超载反应。,逸散在自然之中的雷元素凝聚形成的小小魔物，能够放出微弱的电力。根据分析，雷史莱姆蹦蹦跳跳的运动方式能反映地面上的电势差。在雷元素极其丰沛的地方，可以通过观察雷史莱姆的异常运动，避开危险。逸散在自然之中的雷元素凝聚形成的魔物。因为体内充沛的雷元素，会间歇性向周围放电。目前，已经有人开始尝试利用这种能量去进行有益的生产活动了，新的学科或许不日也将应运而生...?逸散在自然之中的雷元素凝聚形成的魔物。雷史莱姆异变产生的，明黄色的史莱姆。因为体内充沛的雷元素，会间歇性向周围放电，并能向附近的雷史莱姆放出电弧；但紫色的雷史莱姆之间并不会通电。由此看来，雷史莱姆似乎具有两极。以此为基点，或许能成为某种伟大学科的开端...圆滚滚的元素生物单独游荡的雷史莱姆对旅行者的威胁不大，但成群出没且队伍中存在金色和紫色的史莱姆时，会在能量充盈的状态下形成电场，角色进入其中会被电击。,master,https://uploadstatic.mihoyo.com/ys-obc/2020/07/14/408757/561305795d861da841e47fe7ea95e984_7481647064012107761.png
1013,雷萤,['摩拉'],雷球,雷,雷萤的攻击相比水萤更让人头疼，会由雷萤术士召唤而来。,岩缝，草地由于频繁的移动很难被攻击到，且飞行高度经常脱离近战角色的攻击范围，建议使用双手剑角色的重击，及法器角色进行击杀。能够稍微导引雷元素的小型生物。与其他的萤族生物通称「飞萤」。尽管力量十分弱小，但在某些环境下也能造成可观的伤害。,master,https://uploadstatic.mihoyo.com/ys-obc/2020/07/19/49984918/a77ab935ea82e3ab89806b94ad03d52b_4236765759088478248.png
1101,愚人众先遣队·雷锤前锋军,"['摩拉', '新兵的徽记', '士官的徽记', '尉官的徽记']",挥舞,雷,进入雷元素增幅状态后使用冰元素攻击对其进行反应可大幅度破坏护盾！,传导电能的战锤的愚人众士兵，能进入某种元素增幅状态。这种状态最大的弱点，恐怕是某种能与雷电发生反应的元素之一...体格健壮的先遣队士兵，装备了附有雷元素的战锤。成为愚人众的军人意味着优渥的资源：军饷、武装与物资。但与此同时，也意味着远离故土与亲眷，将余命交给过去不曾谋面的战友。愚人众战争机器中的士兵。「先遣队」之名意味着生死不问，深入祖国以外的土地完成前期任务，为未来的某些行动夯实基础。不同于少数精锐的债务处理人与萤术士，先遣队的单兵实力与装备较为薄弱。为了完成任务，为了减少人员与物资的损耗，先遣队的战术更讲究团队协作。,master,https://uploadstatic.mihoyo.com/ys-obc/2020/09/20/8797197/209f8562b46dbdb3a5ff3527f3c756cb_8231655676041238124.png
2027,深渊咏者·紫电,"['摩拉', '晦暗刻像', '夤夜刻像', '幽邃刻像', '地脉的旧枝', '地脉的枯叶', '地脉的新芽', '战狂', '教官', '流放者', '游医']",感受恩典，深渊之光，拥抱圣眷，聆听真理，伟大的神谕，博爱的升华，栩圣的恩典,雷,暂无,深境螺旋、渊下宫「深渊教团」的魔物，驱雷掣电，高颂着漆黑渊薮。一定程度上拥有消解元素的能力。它的一些攻击对角色造成伤害时，会损耗角色的元素能量。#深境螺旋#深渊咏者紫电解析驱雷掣电，高颂着漆黑渊薮的魔物，隶属于「深渊教团」。它们是深渊的布道者、学士。以狂雷将冥冥长夜所扭曲的深黑智慧，灌入不信者的心中，以无边的紫电，昭告侵蚀人智的伟大力量的存在。,master,https://uploadstatic.mihoyo.com/ys-obc/2021/05/07/4521515/541089f65690f0133e2a1cd8e6397baf_2121407889523301639.png
2385,丘丘雷兜王,"['摩拉', '沉重号角', '黑铜号角', '黑晶号角', '战狂', '教官', '流放者', '游医']",雷改·猛扑，雷改·雷电震荡，雷改·跃击，双重重击，挥打，史莱姆投掷,雷,该怪物攻击前摇较长，请仔细观察并及时躲避。该怪物不会游泳。,雷暴中漫行的神秘「王者」。 被同胞称为「Lawa」的庞大丘丘人。巨像般的身躯充满了丰富的雷元素，散逸出的元素能量以电气水晶的形式从身体的缝隙中生长出来。体内积聚了大量的元素，发生了变异的丘丘暴徒。更大、更壮、更凶悍。丘丘人的文明中没有神，也没有秩序。只要够强壮，打架够狠，就能成为它们的王者。,master,https://uploadstatic.mihoyo.com/ys-obc/2021/07/21/4521515/d96b193ec4493a44bbefe1cfc84ed70b_4087068323594200549.png
2386,雷深渊法师,"['摩拉', '地脉的旧枝', '地脉的枯叶', '地脉的新芽', '战狂', '教官', '流放者', '游医']",电气球，连环雷圈，闪烁四方雷电，护盾恢复,雷,雷深渊法师的雷电圈伤害较高，建议远离或在雷电圈内部近身攻击。,利用雷元素战斗的深渊魔物。曾经有一名学者阿尔瓦·尼古拉，在教令院学习时曾对雷深渊法师使用的雷元素模型进行过系统的研究，最终提出了名为「尼古拉线圈」的理论武器，可惜至今无人将其付诸实践。一说认为他的研究资料在蕈兽泛滥的时候被吃掉了。一定程度上能驾驭元素进行战斗的深渊魔物。出于某种不为人知的缘由，深渊法师精通丘丘人的笨拙语言，能驾驭它们的心智。据说深渊法师略通如今几乎无人可解的失落古语，并利用这些语言的力量行使魔法...,master,https://uploadstatic.mihoyo.com/ys-obc/2021/07/21/4521515/a5d708ac922c2f8d8c47f77a749de102_6630194103954519771.png
2387,雷丘丘萨满,"['摩拉', '导能绘卷', '封魔绘卷', '禁咒绘卷', '破损的面具', '污秽的面具', '不祥的面具']",雷电法阵，雷电图腾，挥击,雷,注意不要处于雷丘丘萨满的雷电图腾附近,嘟嘟囔囔的老年丘丘人，雷元素的祈求者。在元素掌控方面颇富天资的丘丘人，其能力往往会在年老时达到顶峰，既然掌握了掣电引雷的高超技艺，便用这霹雳之声谱写挽歌吧。丘丘人当中的萨满祭司。能在一定程度上求得元素的帮助。「面具的造型设计有着恫吓敌人的意味，但反而让它们看起来有些亲切。」——雅各布·马斯克,master,https://uploadstatic.mihoyo.com/ys-obc/2021/07/21/4521515/7c3e32d7fa6fed37548533064db01f09_6983383098116082144.png
2389,海乱鬼·雷腾,"['摩拉', '破旧的刀镡', '影打刀镡', '名刀镡']",突刺，竖劈，雷刃螺旋格挡,雷,此怪物攻击前摇较长，请注意观察及时躲避。与海乱鬼·炎威同时在场时，尽量同时击杀，否则另一个海乱鬼会触发回血。,落草为寇的流浪武人。有着高强的武道修养，却因为种种原因而没有用武之地，走投无路中踏上了恶逆之道。会利用本应在数百年前失传的惟神技术制造的符纸，为刀剑附上雷霆的力量。,master,https://uploadstatic.mihoyo.com/ys-obc/2021/07/21/4521515/5d6cd61c5e3185be27786ac6aa6a44db_5217111662850488903.png
2390,电气骗骗花,"['摩拉', '骗骗花蜜', '微光花蜜', '原素花蜜']",电气激光，雷电球,雷,元素攻击破盾会使其晕眩一段时间。,元气满满的拟态植物魔物，会用雷元素攻击猎物。在元素能量充满的时候，可以从花冠中释放出强大的电流，因此也有学者试图将其用于一些其他方面的用途...,master,https://uploadstatic.mihoyo.com/ys-obc/2021/07/21/4521515/83fdb1e666240057d829773da65983f3_6775707594019855446.png
2560,雷弹丘丘人,"['摩拉', '破损的面具', '污秽的面具', '不祥的面具']",投掷雷史莱姆,雷,暂无,提瓦特荒野中游荡的原始住民。对于保持着蒙昧生活的丘丘人而言，雷史莱姆似乎不像火史莱姆、风史莱姆那样用途广泛。或许有一天他们会发现雷史莱姆、变异雷史莱姆之间的元素流动，然后取得突飞猛进的发展...?遍布大陆，有着最基础文明形态的人形魔物。如今，大部分人已经放弃了与丘丘人沟通的尝试，认为它们只是纯粹的、不通言语的魔物。面具上不仅绘制着雷元素的图案，还有一些金属质感，黑色的毛发和手脚处露出的深紫色皮肤为雷弹丘丘人增添了一丝神秘感。攻击方式与其他投弹丘丘人一致，与水丘丘萨满配合会给旅行者造成感电效果，也是战斗打响前优先解决的目标。,master,https://uploadstatic.mihoyo.com/ys-obc/2021/08/12/8797197/0ef6f69f88ef397f63bc1433f3f77402_3247379741193455267.png
2626,雷音权现,"['角色经验', '冒险阅历', '摩拉', '好感经验', '雷霆数珠', '最胜紫晶碎屑', '最胜紫晶断片', '最胜紫晶块', '最胜紫晶', '教官', '流放者', '游医', '祭雷之人', '角斗士的终幕礼', '流浪大地的乐团']",闪烁，落雷，雷电陀螺，羽刃雷点权针，电气飞镖，雷电连线，暴怒形态，电网夹攻，雷电牢笼，雷奔云谲冲撞,雷,暂无,异常的雷元素生命。虽然外貌上与纯水精灵有相似之处。却不具备她的智慧与记忆。驱动雷音权现的是更为原始纯粹的愤怒。据说这种生物只会随着雷霆降生在遗留着强大忿恨的地方，譬如说支离破碎、雷云黝黝的天云峠。只要土地中的怨恨不消，那雷鸣也不会断绝吧。,master,https://uploadstatic.mihoyo.com/ys-obc/2021/08/31/4521515/2a4cc1544398b7e2ca933c70d6b1f293_2429729564644567592.png
3409,深海龙蜥·吞雷,"['摩拉', '脆弱的骨片', '结实的骨片', '石化的骨片', '战狂', '教官', '流放者', '游医']",突进，抓击，甩尾，雷霆分裂球，涤魔喷吐,雷,建议旅行者时刻注意角色的当前能量，在角色能量充足时，龙蜥的技能攻击伤害并不高；但吐息攻击会降低角色的能量，在低能量或空能量状态下，龙蜥的攻击伤害将会变得非常可观。,蛰伏于漆黑深水中的掠食者。应对着深海中的未知力量。或许也演化出了水元素以外的变体...面对强敌时，会使出威力强大的「涤魔喷吐」。命中角色后。角色将流失一定元素能量。若角色的元素能量不足，将损失生命值。生活在海渊之下的龙蜥。因为社会分工，而出现了雷元素的形态。古七王凋零之后，新一代的七王正在陆续诞生。只是深海龙蜥如此进化，失去了纯粹。水之龙已经不会在它们族群中诞生了。根据预言，新的水之龙一定会以人形族临...,master,https://uploadstatic.mihoyo.com/ys-obc/2022/01/05/8797197/c64067baed83c715a9b6a4739a21e6b4_7378940819371029858.png
