mhy_id,name,dropping,attack,element,weakness,introduction,label,icon
4337,镀金旅团·白日鸣雷,"['摩拉', '褪色红绸', '镶边红绸', '织金红绸']",跳劈，三连劈，蓄力一劈，魔·跳劈，魔·三连劈,雷,暂无,来自沙漠的松散佣兵团体中的中坚力量。在承受一定伤害后，会解放封印在武器中的厄灵，进入魔化状态，大幅提升战斗能力。魔化状态结束后会陷入一定时间的虚弱状态。来自黄金一般的沙漠，是松散佣兵团体中的一员。为了报酬，愿意为任何人效力以战斗为天职，真正的武士部族的后裔。与轻松挥舞巨斧的蛮人形象不同，这一族的战士实际上对沙中废都的古文与诗歌颇有研究。使用的武器中封印着残破的厄灵，会在危急时苏醒。只有战败者的哀嚎才能平息其忿怒——不论败者是武器的主人，抑或是敌人。来自黄金一般的沙漠的松散佣兵团体。为了报酬，愿意为任何人效力。「镀金旅团」是沙之民以外的人对他们的统称，其中有着诸如「法罗赫之子」这样的佣兵团体，也有「塔尼特」这样的部族。作为没有神的民族，多数的「镀金旅团」成员只会为了生计与雇主施展沙漠遗民的武艺。,master,https://uploadstatic.mihoyo.com/ys-obc/2022/08/22/8797197/4361997400a8db9404e4c20fd210cb0d_6503802293396733282.png
4399,旋转雷蕈兽,"['摩拉', '蕈兽孢子', '荧光孢粉', '孢囊晶尘', '失活菌核', '休眠菌核', '茁壮菌核']",头槌，旋转冲锋,雷,无害的小可爱！真的要打吗？在遇到火元素或雷元素后，会转化成「枯焦」或「活化」状态，并且在这个状态下能产生特别的素材。,拥有一定智能的孢子生物。具有强大的环境适应能力。有研究表明，这类蕈兽内部电流的方向会随时间发生周期性的变化，如果加以开发说不定会有更广泛的用途...言以蔽之的话，就是过度成长、过度进化的孢子。据说蕈兽的广布来自实验事故。最初须弥的贤人骐骥将孢子一些特性运用在救死扶伤上。若果真如此，此人显然低估了孢子的环境适应力与传播能力。,master,https://uploadstatic.mihoyo.com/ys-obc/2022/08/20/8797197/ae16ec3eb7eb5e4d744ce19a832e4756_732222467669668440.png
4405,掣电树,"['角色经验', '冒险阅历', '摩拉', '好感经验', '藏雷野实', '最胜紫晶碎屑', '最胜紫晶断片', '最胜紫晶块', '最胜紫晶', '教官', '流放者', '游医', '祭雷之人', '角斗士的终幕礼', '流浪大地的乐团']",地涌雷光，三连·地涌雷光，大风车，摇摆雷光，摇摆激光，雷聚变，跟踪电荷，持续落雷,雷,暂无,与急冻树、爆炎树相似的掠食性植物，会在根部或花冠处凝结成类似雷元素核心的某种器官。这种器官进行转移时，它的状态将发生改变，并凝聚出「盈极花蕊」或「虚极花蕊」。两种花蕊同时存在时，会相互吸引并在相撞后引发强大的电荷爆破。如果能顺利将其破坏的话，或许能使战斗轻松一些吧。汲取了地脉中传导的高压电流的巨大藤蔓形成的魔物。从树冠中源源不断释放出电力，如同发泄着大地的愤怒。曾经有妙论派的学者提出，如果围绕掣电树建立起一套复杂的电路矩阵，便能够将其中的电能输送到城市里使用。这一计划遭到了素论派学者的激烈反对，为此他们不惜牺牲了十头蕈猪以证明使用电力的危险性。会肆意释放地脉当中储存的电荷的巨大植物。雷电的力量能使植物活化、土地肥沃。假使这种藤蔓是为了调和地脉而生的，那让须弥的林木繁茂或许就是大地的愿望吧。,master,https://uploadstatic.mihoyo.com/ys-obc/2022/08/16/8797197/a7bcec110df89d6cca11ed9a7d01c54b_8243459359278779808.png
4800,伸缩雷蕈兽,"['摩拉', '蕈兽孢子', '荧光孢粉', '孢囊晶尘', '失活菌核', '休眠菌核', '茁壮菌核']",雷弹，头槌,雷,无害的小可爱！真的要打吗？在遇到火元素或雷元素后，会转化成「枯焦」或「活化」状态，并且在这个状态下能产生特别的素材。,拥有一定智能的孢子生物。具有强大的环境适应能力。通过伸长的菌柱快速吸收养分的蕈兽，伞状的菌盖会随着风的流向转动。言以蔽之的话，就是过度成长、过度进化的孢子。据说蕈兽的广布来自实验事故。最初须弥的贤人骐骥将孢子一些特性运用在救死扶伤上。若果真如此，此人显然低估了孢子的环境适应力与传播能力。,master,https://uploadstatic.mihoyo.com/ys-obc/2022/09/24/4521515/2a12488748ccec467be42e3cf0bd366a_6068983828084169503.jpg
1987,若陀龙王,"['冒险阅历', '摩拉', '好感经验', '角色经验', '北陆单手剑原胚', '北陆弓原胚', '北陆双手剑原胚', '北陆法器原胚', '北陆长柄武器原胚', '异梦溶媒', '龙王之冕', '血玉之枝', '鎏金之鳞', '涤净青金碎屑', '涤净青金断片', '涤净青金块', '涤净青金', '哀叙冰玉碎屑', '哀叙冰玉断片', '哀叙冰玉块', '哀叙冰玉', '燃愿玛瑙碎屑', '燃愿玛瑙断片', '燃愿玛瑙块', '燃愿玛瑙', '最胜紫晶碎屑', '最胜紫晶断片', '最胜紫晶块', '最胜紫晶', '坚牢黄玉碎屑', '坚牢黄玉断片', '坚牢黄玉块', '坚牢黄玉', '战狂', '教官', '流放者', '角斗士的终幕礼', '流浪大地的乐团']",线性冲击，侧面撞击，落石爆炸，吐石攻击，钻地落石，地底冲击，地动山摇，甩尾横扫，拍地震击，多重震地，水形态变换，水·水泡环绕，水·地动山摇，水·拍地震击，水·水柱法阵，水·多重震地，雷形态变换，雷·线性冲击，雷·雷电法阵，雷·落雷法阵，雷·雷电球火形态变换，火·天火法阵，火·烈焰焚烧，火·拍地震击，火·地动山摇，火·多重震地冰形态变换，冰·肉蛋冲击，冰·甩尾横扫，冰·巨尾震地，冰·冰封法阵，冰·暴雪纷飞，冰·冰幕追踪弹,火、冰、雷、岩,暂无,若陀龙王会进行岩·水·雷·火·冰形态变换，在上一形态的基础上增加新形态的技能，并附加对应的元素抗性。【V1.5攻略】若陀龙王水雷形态技能解析如同山岳一般长寿的古老巨龙。在难以追忆的年月里曾与岩港的帝君并肩，但最终反目，遭镇压于黑暗的地底。在无比漫长的岁月中，它的力量渐渐流失，形态也因各种折磨而扭曲。枷锁的隐隐震响与龙祖低沉的怒吼，同记忆一般在山峦间回荡。掉落材料会随着属性的变更而有所改变,master,https://uploadstatic.mihoyo.com/ys-obc/2021/04/28/4521515/95ed03933a6f8cc13d43ad34772799ed_8952216951194232034.png
155,火深渊法师,"['摩拉', '地脉的旧枝', '地脉的枯叶', '地脉的新芽', '战狂', '教官', '流放者', '游医']",地火喷射，鬼面火阵，烈焰舞轮，护盾恢复,火,当火深渊法师发出奸笑时，迅速离开当前位置，否则会被随之召唤而来的3个鬼面成包围之势用喷火攻击。,拥有魔力，利用火元素战斗的深渊魔物。出于某种不为人知的缘由，深渊法师精通丘丘人的笨拙语言，能驾驭它们的心智。据说深渊法师略通如今几乎无人可解的失落古语，并利用这种语言的力量行使魔法。一定程度上能驾驭元素进行战斗的深渊魔物。出于某种不为人知的缘由，深渊法师精通丘丘人的笨拙语言，能驾驭它们的心智。据说深渊法师略通如今几乎无人可解的失落古语，并利用这种语言的力量行使魔法...破开火深渊法师的护罩后，它会进入萎靡的状态，此刻正是输出的绝好时机，但也切勿大意，少许时间后，火深渊法师会重新开始咏唱，并在周围不断喷射出地火，此时距离较近的角色很容易因此受到大量伤害，咏唱结束后会重新生成火元素护罩。战斗的要领在于使用风，水，冰，雷，岩元素快速破开火元素护罩（使用水属性攻击破盾效果最佳），击中火力输出破盾后的火深渊法师，当开始咏唱时，使用带有爆炸效果的元素反应将其打断。,master,https://uploadstatic.mihoyo.com/ys-obc/2020/03/20/408757/30bed59410627a58f478e711457c10be_4104656774517470961.png
371,愚人众·火之债务处理人,"['摩拉', '猎兵祭刀', '特工祭刀', '督察长祭刀', '新兵的徽记', '士官的徽记', '尉官的徽记', '战狂', '教官', '流放者', '游医']",暂无,火,暂无,隶属愚人众的特务人员。债务处理人所处理的「债务」，并不局限于钱货往来的清算。「以眼还眼，以牙还牙」也是一种债。无论是谁，只要损害了愚人众的利益，那就要十倍奉还。债务处理人隐身攻击六次后，根据场上剩余数量影子释放六星斩杀阵。每多一个影子多突袭一次，场上没有影子则不会释放。,master,https://uploadstatic.mihoyo.com/ys-obc/2020/10/12/8797197/8ee1a6bb5dc7dd42a6c1cda46dab6ee7_1360670860940615852.png
383,火斧丘丘暴徒,"['摩拉', '沉重号角', '黑铜号角', '黑晶号角', '破损的面具', '污秽的面具', '不祥的面具', '战狂', '教官', '流放者', '游医']",暂无,火,可以被嘲讽，使用兔兔伯爵将是不错的选择。会利用火元素强化自己的斧头攻击敌人，使用水元素和冰元素可以有效克制。自身无属性，因此使用水和冰元素进行冰冻有奇效！,手持长柄大斧的丘丘人大块头。攻击大开大合，会利用火史莱姆为战斧附上火元素，具有强大的破坏力。通常，像火斧丘丘暴徒这样为武器反复淬火会导致钢铁的硬度下降，进而导致刃口容易受损。但丘丘暴徒的力量足够强大，斧子就算刃口没了也可以当锤子用。丘丘人的部落当中，百里挑一的强壮勇士。持手斧作为武器进行战斗。对于丘丘人而言，最重要的事情就是吃肉和打架，让身体变得强壮。如果能成为丘丘暴徒这样又大又壮的战士，就能吃更多肉，打更多架了。,master,https://uploadstatic.mihoyo.com/ys-obc/2020/03/30/408757/a6c4bcdb7d1bbc9b446e4e5f1a330008_6421718515791897048.png
955,爆弹丘丘人,"['摩拉', '破损的面具', '污秽的面具', '不祥的面具']",挥拳，投掷史莱姆,火,可在其前摇动作时进行打断，不建议使用近战去打断。可以合理利用自身创造物来阻挡或吸引仇恨。,提瓦特荒野中游荡的原始住民。擅长活用火史莱姆的狡猾家伙，把火史莱姆用作迎击来犯者的武器，利用火史莱姆的爆炸，投掷技巧精湛的爆弹丘丘人或许可以一次击碎五根石柱吧。从外表上看与冲锋丘丘人一致，惊扰后会从地下挖出非常小的火史莱姆抱在手上，瞄准敌人后抛出火史莱姆，当火史莱姆命中任何物体时都会爆炸，会燃烧草地或是给玩家造成大量伤害。成群出没时需要特别当心队伍中爆弹丘丘人发起的攻击。在手中没有火史莱姆时，对靠近的敌人也会使用挥拳攻击。,master,https://uploadstatic.mihoyo.com/ys-obc/2020/07/09/408757/f8d26d6a9ed0fcba7ab012e03650ea50_2948593667028266001.png
962,火箭丘丘人,"['摩拉', '牢固的箭簇', '锐利的箭簇', '历战的箭簇', '破损的面具', '污秽的面具', '不祥的面具']",暂无,火,面具上绘制着火元素的图案，发射的弩箭带有火元素攻击，角色被击中后会持续受到伤害。每次射击后都要重新装填弩箭，趁这个时间快速击败它吧。,提瓦特荒野中游荡的原始住民。手持简陋弩机的射手，箭头上敷了一层薄薄的易燃材料，以便烧灼其目标。前代的艾尔·马斯克认为，这是头脑灵光的丘丘人想要在捕猎时顺便完成烹饪而为的创新之事。操作弩进行远程攻击的丘丘人。丘丘人的智能水平连学会弩机的操控方式都有困难，遑论生产这种需要精密加工的设备了。由此，或许可以认为，看似漫无目的地散布在大陆各处的丘丘人背后，或许有着为它们提供装备与训练的组织......,master,https://uploadstatic.mihoyo.com/ys-obc/2020/07/09/408757/f8d26d6a9ed0fcba7ab012e03650ea50_2876146447851098207.png
984,盗宝团·火之药剂师,"['摩拉', '寻宝鸦印', '藏银鸦印', '攫金鸦印']",暂无,火,使用远程攻击手段袭击旅行者，威胁程度约等于火史莱姆···,足迹遍布大陆各处，甚至深入未知秘境的松散盗贼组织中的一员。利用化学的知识，铤而走险的人。会调配出易燃易爆的物质，与团伙中其他的同伴一同作案。足迹遍布大陆各处，甚至深入未知秘境的松散盗贼组织。,master,https://uploadstatic.mihoyo.com/ys-obc/2020/07/14/408757/f10c10129c3fd45ca37ddc4b8654b385_1436988123520196894.png
986,火史莱姆,"['摩拉', '史莱姆凝液', '史莱姆清', '史莱姆原浆']",暂无,火,火史莱姆的攻击会带有火元素附着，连同周围的草地一起燃烧掉，旅行者可以尽量采用远程攻击的方式作战。能量充盈的火史莱姆在被击杀后，体内的火元素会一次性爆发出来，注意让角色提前避开。,火史莱姆逸散在自然之中的火元素沉积形成的小小魔物。具有非常基础的智能水平，但似乎具有很广泛的用途。对丘丘人而言。大型火史莱姆逸散在自然之中的火元素沉积形成的魔物。虽然智能水平并没有随着体型的成长而提高，但真的很热。在干燥的季节，可能会引发野火。愤怒的时候会喷吐炽热的火球，情绪低落的时候会变暗，是表达能力很强的史莱姆。圆滚滚的元素生物旅行者可以使用水元素或者冰元素主动使其体内能量消耗殆尽，使用火元素则会为其补充能量。,master,https://uploadstatic.mihoyo.com/ys-obc/2020/07/14/408757/10269cd5d7ceee8c7901c951e3764164_7897239102717580681.png
1098,爆炎树,"['冒险阅历', '摩拉', '好感经验', '角色经验', '燃愿玛瑙碎屑', '燃愿玛瑙断片', '燃愿玛瑙块', '燃愿玛瑙', '常燃火种', '战狂', '教官', '冒险家', '祭火之人', '角斗士的终幕礼', '流浪大地的乐团']",火球机关枪 ，砸地攻击，蓄力攻击，火种爆炸，火球散射，旋转攻击，三连砸地，地火喷射,火,蛰伏在地下，利用怒放的鲜艳花朵诱骗猎物的巨大元素植物，会狂暴地攻击靠近它的人。在根部似乎生长着类似火元素核心的某种果实，也许能通过它有效地造成伤害吧...,玩家攻略爆炎树的攻略解析与应对建议吸收了地脉中奔涌的古老烈焰的巨大藤蔓。如同充满怒火一般，永不止息的植物。诗人、歌手乃至一些学者认为「元素」中蕴含着情感和愿望。如果属实，又是什么情感与愿望驱使着爆炎树恒常燃烧，如同渴求着挣脱大地的束缚一般挣扎舞动呢...以上以公测1.3内容为准,master,https://uploadstatic.mihoyo.com/ys-obc/2020/09/18/8797197/2f269d44c68362ac31ca791d026a0c17_2784748444474053816.png
1100,炽热骗骗花,"['摩拉', '骗骗花蜜', '微光花蜜', '原素花蜜']",暂无,火,遁地闪身：骗骗花钻入地下转移位置，纯粹的位移技能，不会造成伤害，不过要注意技能释放的时机以免放空火元素蓄力：骗骗花在三个火元素之种全部消耗后，钻入地下一段时间后钻出，重新获得三个火元素之种古灵精怪的拟态植物魔物，会用火元素攻击猎物。,提瓦特的世界中，存在着元素凭附的植物。因此获得了智性的它们，对「养分」的需求也大大提升了...古灵精怪的拟态植物魔物，会用元素战斗。有时会隐藏在地表下，捕猎浑然不觉的猎物。如果有足够的年月、养分与环境，或许能扎根某处，长成巨大的、摇曳着喷吐魔力的树...,master,https://uploadstatic.mihoyo.com/ys-obc/2020/09/20/8797197/f140eafa532ded1887ddbea43aeba732_3463827845552176719.png
1102,愚人众先遣队·火铳游击兵,"['摩拉', '新兵的徽记', '士官的徽记', '尉官的徽记']",暂无,火,利用喷射火元素的铁铳战斗的愚人众士兵，能进入某种元素增幅状态。这种状态最大的弱点，恐怕是某种能与火发生反应的元素之一...,操使着烈焰之铳的愚人众士兵。先遣队配置的武器在一定程度上能制御元素，战斗策略上则会利用元素反应。因为拥有这样的武装与知识，先遣队团队作战时能带来无法小觑的威胁。愚人众战争机器中的士兵。「先遣队」之名意味着生死不问，深入祖国以外的土地完成前期任务，为未来的某些行动夯实基础。不同于少数精锐的债务处理人与萤术士，先遣队的单兵实力与装备较为薄弱。为了完成任务，为了减少人员与物资的损耗，先遣队的战术更讲究团队协作。,master,https://uploadstatic.mihoyo.com/ys-obc/2020/09/20/8797197/d8b17878ec221218fec55f85bb191248_3353779235535077722.png
2388,海乱鬼·炎威,"['摩拉', '破旧的刀镡', '影打刀镡', '名刀镡']",突刺，竖劈，火刃螺旋，格挡,火,此怪物攻击前摇较长，请注意观察及时躲避。与海乱鬼·雷腾同时在场时，尽量同时击杀，否则另一个海乱鬼会触发回血。,落草为寇的流浪武人。自幼时便专注于武道从未懈怠，却因为种种原因失去了奉公的机会，背离了正道，走上恶逆之路。刀刃不似一般的钢铁那般冰冷，而是充满了忿恨的炽热怒火，似乎是利用了本应失传的惟神技术制造的符纸。,master,https://uploadstatic.mihoyo.com/ys-obc/2021/07/21/4521515/8bf2ecb263717047e4cc710bd61a252e_325175443866617423.png
2461,无相之火·亚因,"['冒险阅历', '摩拉', '好感经验', '角色经验', '阴燃之珠', '燃愿玛瑙碎屑', '燃愿玛瑙断片', '燃愿玛瑙块', '燃愿玛瑙', '战狂', '教官', '冒险家', '祭火之人', '角斗士的终幕礼', '流浪大地的乐团']",燃烧-火球滚滚，燃烧-地火拳，燃烧-眼镜蛇射击，燃烧-拟态三段击，燃烧-自爆，熄灭-炎涌，熄灭-方壳，射击神无冢,火,使用水元素攻击可大幅度加速熄灭无相之火的过程。,代号为「亚因」的高级火元素生命。根据学者的研究，无相元素与当地元素脉络的异常有着密切的关联。但究竟是无相元素的存在影响了元素脉络，还是异变的元素能量创生了无相元素，就不得而知了。无相元素被破坏之前，通常而言，会进入某种近似「紧急再启动」的状态，并通过这种方式恢复能量。这种急速再生的能力，是连以生存为究极目的的大部分生物都不具备的。用惰性的方壳保护自己与战斗的强大元素魔物。具有「燃烧」与「熄灭」两种状态。处于燃烧状态下时，无相之火的元素核心不会暴露，并会持续恢复生命；通过合适的元素反应使其熄灭后，才能得到突破的机会。在熄灭状态下，无相之火会创造「火种」，尝试复燃...,master,https://uploadstatic.mihoyo.com/ys-obc/2021/07/29/8797197/1b7fc5be20a5fe3c73a34c2864abb494_5841125364167932596.png
3406,深渊咏者·渊火,"['摩拉', '晦暗刻像', '夤夜刻像', '幽邃刻像', '战狂', '教官', '流放者', '游医']",炽烈的真言，烈焰带来拯救，妄烈的宇宙，灼热的煊戒，渊火加护，天云的祈誓，未来的一角,火,深渊咏者·渊火进入渊火加护状态后，可以通过破坏黯火炉心，更加快速地破除渊火加护。深渊咏者·渊火的一些攻击对角色造成伤害时，会赋予深渊之火的烙印，在短时间后爆发，使队伍中所有角色损失大量生命值。利用护盾，或许可以预防烙印的附着。处于场上的角色可能因为烙印爆发损失的生命值而倒下。,驱使深渊之火，追寻着章典之意义的魔物。隶属于深渊教团。地上之人对他们的称呼其实和本意略有偏差。咏者也有读经士之意。诵读恩典之章，便会拥有强大的力量。,master,https://uploadstatic.mihoyo.com/ys-obc/2022/01/04/4521515/2ac275de8fc0cf4174e225240659a54b_5293795442472443198.png
3615,黯色空壳·旗令,"['摩拉', '晦暗刻像', '夤夜刻像', '幽邃刻像', '战狂', '教官', '流放者', '游医']",火球术，挥击，创造护盾,火,暂无,层岩巨渊谜样的漆黑旗手。它的攻击在命中处于护盾庇护下的角色后，会以生命值为代价，为自己与身边的「黯色空壳」创造护盾。神秘的漆黑士兵。从行动来看或许已经失去身为「人」的意志了吧。但倘若果真如此的话，那又为何会高举着某种旗号战斗呢...,master,https://uploadstatic.mihoyo.com/ys-obc/2022/02/17/8797197/1db71abb65b312e05d45f8eee7d9221d_7808949094813849037.png
4400,伸缩火蕈兽,"['摩拉', '蕈兽孢子', '荧光孢粉', '孢囊晶尘', '失活菌核', '休眠菌核', '茁壮菌核']",头槌，火箭头槌,火,无害的小可爱！真的要打吗？在遇到火元素或雷元素后，会转化成「枯焦」或「活化」状态，并且在这个状态下能产生特别的素材。,拥有一定智能的孢子生物。具有强大的环境适应能力。虽然看上去很火爆，但其实性格相当温和只要不要靠得太近应该不会有什么危险...？言以蔽之的话，就是过度成长、过度进化的孢子。据说蕈兽的广布来自实验事故。最初须弥的贤人骐骥将孢子一些特性运用在救死扶伤上。若果真如此，此人显然低估了孢子的环境适应力与传播能力。,master,https://uploadstatic.mihoyo.com/ys-obc/2022/08/20/8797197/d62a126050dc1a4f8742b291954b9385_8597957429216374586.png
4842,旋转火蕈兽,"['摩拉', '蕈兽孢子', '荧光孢粉 ', '孢囊晶尘', '失活菌核', '休眠菌核', '茁壮菌核']",头槌，自爆,火,无害的小可爱！真的要打吗？在遇到火元素或雷元素后，会转化成「枯焦」或「活化」状态，并且在这个状态下能产生特别的素材。,拥有一定智能的孢子生物。具有强大的环境适应能力。因为含有富集的火元素，在干燥的季节容易引发林火，对森林来说是非常危险的入侵物种。言以蔽之的话，就是过度成长、过度进化的孢子。据说蕈兽的广布来自实验事故。最初须弥的贤人骐骥将孢子一些特性运用在救死扶伤上。若果真如此，此人显然低估了孢子的环境适应力与传播能力。,master,https://uploadstatic.mihoyo.com/ys-obc/2022/09/28/8797197/d516e47d84cbfe4097275eb76caaa2ac_3305097386085636827.png
189,狂风之核,"['摩拉', '战狂', '教官', '流放者', '游医']",暂无,风,攻击免疫风元素伤害，旅行者在进行攻略时需注意！当狂风之核在空中蓄力时，使弓箭蓄力可以打断，抓住这个机会可以获得宝贵的输出时间。,质量极高的风元素结核后产生的形态。狂风之核的形成意味着地方的元素地脉阻塞，其中出现了淤积。会肆无忌惮地挥霍狂风的力量，扫荡周围的人，或许也是因为它象征着此间天地的病痛吧。,master,https://uploadstatic.mihoyo.com/ys-obc/2020/03/19/8797197/6e9ccc598cc9b2c36906595c78ff0f64_4973010985862969622.png
191,无相之风·贝特,"['冒险阅历', '摩拉', '好感经验', '角色经验', '飓风之种', '自在松石碎屑', '自在松石断片', '自在松石块', '自在松石', '战狂', '教官', '幸运儿', '角斗士的终幕礼', '流浪大地的乐团']",高风坠流，扶风卷月，真空爆破，风蝶振翅，压缩风场，拍掌，投射,风,暂无,用惰性的方壳保护自己与战斗的强大元素魔物。抓住元素核心暴露在外的时间，才能有效攻击。在濒死时会召唤特殊的元素晶球恢复生命。,master,https://uploadstatic.mihoyo.com/ys-obc/2020/03/21/408757/baf287a7c0ff5deb0bb215ef28f5e6ad_4417626403798404248.png
209,裂空的魔龙,"['冒险阅历', '摩拉', '好感经验', '角色经验', '北陆单手剑原胚', '北陆弓原胚', '北陆双手剑原胚', '北陆法器原胚', '北陆长柄武器原胚', '异梦溶媒', '东风之翎', '东风之爪', '东风的吐息', '自在松石碎屑', '自在松石断片', '自在松石块', '自在松石', '最胜紫晶碎屑', '最胜紫晶断片', '最胜紫晶块', '最胜紫晶', '涤净青金碎屑', '涤净青金断片', '涤净青金块', '涤净青金', '战狂', '教官', '流放者', '角斗士的终幕礼', '流浪大地的乐团']",暂无,风,暂无,蒙德的「四风守护」之一，东风之龙特瓦林在漫长的岁月与无边的黑暗中，清澈的宝石也会蒙尘而变得黯淡，高傲的龙也会被侵蚀而充满了忿恨。不过，要记住，尘埃能被轻易拭去，疑惧与毒也能被粉碎。「自由地在深空中翱翔吧。「就如当年你我相遇时，我行走在大地上，唱着风的歌曲；「你则在大气稀薄的高天上，俯瞰世界。「如今的天空中没有风雪，大地上充满了绿草，会很美丽吧。「如果你也在地面上行走过，听过牧歌和风铃在远方错落的歌，尝过蜜一样甜的酒就会明白吧。「如果你曾是我，看见过你在蓝蓝的天上滑翔的孤高模样，见识过你的美丽身姿就好了。「如此，你就会明白，这样的天空与大地，是值得为之奋战的。」诗人说完了那片废墟的故事、温妮莎的故事，又开始说起了风龙的故事。他诵道：「我的诉说的故事来自于太古，那时众神还行走人世。」就在那个时候，挟带着风元素的龙在高天诞生了(注释 1)。它缓缓降下，对世间一切充满了好奇。他落在村落，却被恐惧的人们扔石头击打。龙听不懂人们的恐惧中说出来的话。他落在墓园，只听到了悲伤的人们嗟叹连绵。龙听不懂人们的悲伤中说出来的话。他落在果园，却被失去了果树的愤怒的人们咒骂。龙听不懂人们的愤怒中说出来的话。人世间种种太过纷繁复杂。龙迷惑了，但是龙还是想要尝试。直到有一日，龙听到了天空之琴的声音。「天空」是里拉琴的名字，也是风之神的伴侣。龙被诗文吸引，落在了天空之下最好的歌者身边。人们开始惊慌，因强大的元素之龙和主宰尘世的大神们，向来难以和睦相处。「看啊，它多么美丽，多么温柔。」风之歌者说。「可是，我们不知道它在想什么啊。」人们说。旋律与诗文吸引了龙和人们，这是什么样的魔力呢？龙决定留在歌者身边，因为它也想要万物都能理解它的心。它学会了人的言语，学会了风之歌者的技法。后世都把它视作守护蒙德的四方之风之一。(注释：元素诞生出的生命，沉积则会变成史莱姆，上升则形成晶蝶；少数会变成危险的元素怪物。龙形的元素生物十分少见，而且强大，可以与昔日魔神匹敌。）终天闭幕曲：会使平台开裂，裂缝涌出的能量会持续伤害旅行者。,master,https://uploadstatic.mihoyo.com/ys-obc/2020/03/23/408757/cf9a2ff0fba6f0c27b884e3bd1c0cd87_3152596685020308057.png
212,北风的王狼,"['冒险阅历', '摩拉', '好感经验', '角色经验', '北陆单手剑原胚', '北陆弓原胚', '北陆双手剑原胚', '北陆法器原胚', '北陆长柄武器原胚', '异梦溶媒', '北风之尾', '北风之环', '北风的魂匣', '哀叙冰玉碎屑', '哀叙冰玉断片', '哀叙冰玉块', '哀叙冰玉', '坚牢黄玉碎屑', '坚牢黄玉断片', '坚牢黄玉块', '坚牢黄玉', '燃愿玛瑙碎屑', '燃愿玛瑙断片', '燃愿玛瑙块', '燃愿玛瑙', '战狂', '教官', '流放者', '角斗士的终幕礼', '流浪大地的乐团']",冰径冲刺，引冰重跃，冰棱横扫，挥爪攻击，暗影模式，地面冰裂，暗影冲刺，暗影跃击,风,旅行者战斗前携带足够的食物。北风狼对风属性伤害及冰属性伤害免疫，请旅行者注意阵容搭配。,冰锥攻击，风浪冲击，冰浪冲击，狼影扑杀，挥爪攻击，甩尾，狂风振啸守望着奔狼领的「卢皮卡」，无比崇高的伟大灵魂。当群狼受到威胁时，会以狼的姿态现世，展现自己的苍牙与利爪。奔狼领的狼对蒙德人而言，通常是诡谲的魅影：树木之间一闪而过的模糊形象、方位难辨的凄嚎，以及独行郊野林中时，时常能隐约感受到的视线。人与狼冰冷的双眸直视的机会很少，因为「王狼」为自己的族类订立了规矩。守望着奔狼领的崇高灵魂。当群狼受到威胁时，会以狼的姿态现世，展现自己的苍牙与利爪。传说其力量来自远古的魔神。建议旅行者战斗前使用耐寒药剂和有特殊效果的食物并额外携带防风药剂。北风之狼机制详解,master,https://uploadstatic.mihoyo.com/ys-obc/2020/03/23/408757/dc96e2dc9303aaa26f2f97a59049fdd4_2018276294304439605.png
965,风丘丘萨满,"['摩拉', '导能绘卷', '封魔绘卷', '禁咒绘卷', '破损的面具', '污秽的面具', '不祥的面具']",龙卷风，风场,风,暂无,挥打嘟嘟囔囔的老年丘丘人，风元素的传信者。在元素掌控方面颇富天资的丘丘人，其能力往往会在年老时达到顶峰，其牵掣流风的能力，正是来源于黑暗晦暝的失落记忆。丘丘人当中的萨满祭司。能在一定程度上求得元素的帮助。「面具的造型设计有着恫吓敌人的意味，但反而让它们看起来有些亲切。」——雅各布·马斯克丘丘部族中操纵风元素力量的特殊个体，是偏向控制类的丘丘萨满，手持巨大的青绿色萨满杖，靠近的话会使用萨满杖直接攻击。风丘丘萨满会率先召唤3股小型旋风干扰角色移动，然后通过持续施法的方式维持一个风场将角色拉至风场中央，从而多方位的限制角色移动及攻击。建议在风丘丘萨满召唤旋风后，通过技能或攻击打断风场的召唤，并快速击杀。,master,https://uploadstatic.mihoyo.com/ys-obc/2020/07/08/408757/e2ecbfe08e446498332676967affa6c9_3155419472824575414.png
