mhy_id,name,getting,introduction,using,icon,label
1494,未熟之玉,0级以上古岩龙蜥掉落,沉眠在山岳中的龙蜥体内，会析出这种黯淡的晶石。璃月有坊间传说认为，力量随着年月积聚，而这种晶石最终会取代原本的心脏，而龙蜥也会成为真正的龙，撼动山岳、撕裂大地。,暂无,https://uploadstatic.mihoyo.com/ys-obc/2021/01/31/4820086/1d94c2e37a54d6c3d635c35adefb8058_5619823984781693051.png,material
1792,龙王之冕,70级以上若陀龙王挑战奖励,注之以精魄，塑之以顽岩。它自山涧而生，在群岩的国土彰示天地的威权，而黄金般的长角则是它在过去与某位君王分庭抗礼的标志。曾一度裂折失色，如今却在你的手中闪烁着冰冷的黄金光泽。,（雷天赋）,https://uploadstatic.mihoyo.com/ys-obc/2021/04/27/4820086/9638f8183e94151cc362689193064d52_5040040173969885760.png,material
1793,鎏金之鳞,70级以上若陀龙王挑战奖励,在无数代蝼蚁归于腐土的岁月中，黄金与黑曜嵌入磐石造就的血肉，蔓延盘生而成甲胄。炽热的痛感，无声的呼号，或许皆会在恩怨终结的一刻消散吧。,暂无,https://uploadstatic.mihoyo.com/ys-obc/2021/04/27/4820086/314689a418ed1f4abbf9014e6003aa5f_7786919700721232426.png,material
1794,血玉之枝,70级以上若陀龙王挑战奖励,憎恨淌过天成的泉道，交汇冰冷的月光，令晶化的枝桠舒展而生...即使在战斗中已被斩落，龙血滋养的枝叶仍在簌簌作响，永无宁时。,暂无,https://uploadstatic.mihoyo.com/ys-obc/2021/04/27/4820086/9be07eb65fb192c9fb3bfbd850539af5_8305282903633598119.png,material
1799,晶凝之华,0级以上无相之冰掉落,冰霜的结晶永远依凭着冰冷的定则生长、盛放，最终开出冻结一切的凛冬之花。或许滞顿的时间，无法解冻的幽怀，才应当是永存不灭之花的真谛。,暂无,https://uploadstatic.mihoyo.com/ys-obc/2021/04/27/4820086/110a2f26a00d3097d90d1f7b2a071391_1945728780446548977.png,material
2215,魔偶机心,【0级以上】魔偶剑鬼掉落,无论是如何精湛的武艺、多么美丽的记忆，也会随着肉体的衰败而凋零。恐怕只有将自己的四肢、躯体都换成牢固的机关，最终将心脏换成精密的「机心」，才能比凡骨肉胎更加接近永恒吧...,暂无,https://uploadstatic.mihoyo.com/ys-obc/2021/08/27/6381993/48ce860ac6ae1566a1cfd52d8845fdc8_8647948649164812927.png,material
2312,「天光」的指引,【堇色之庭（周三/六/日）】精通秘境：真葛废都Ⅱ/Ⅲ/Ⅳ合成获得,雷之国土的愿望是天光。即使晖光被重重雷云所掩盖，鸣神的国土之上，依旧有志士如云雀般突破雷光与天之怒海，追寻天光之迹，哪怕迎来冷酷的殛灭。,【炼金】「天光」的哲学（雷天赋）周三/周六/周日：精通秘境（lv：54；lv：71；lv：88）合成角色天赋素材时，有10%概率获得2倍产出。合成角色天赋素材时，有25%概率返还部分合成材料。,https://uploadstatic.mihoyo.com/ys-obc/2021/07/21/15568211/53260a1b4b9bdcd0e859963640ecddaa_1909368635543787965.png,material
2313,「天光」的哲学,【菫色之庭（周三/六/日）】精通秘境：真葛废都IV「神樱眷顾」获得（向神樱缴纳雷之印）合成获得,雷之国土的愿望是天光。即使永远生活在地下，人也会不屈地祈求天光。人总是追逐超越，无可止步。静止封闭的永恒亦固然壮丽，但其本质终究是死亡。,（雷天赋）周三/周六/周日：精通秘境（lv：88）合成角色天赋素材时，有10%概率获得2倍产出。合成角色天赋素材时，有25%概率返还部分合成材料。,https://uploadstatic.mihoyo.com/ys-obc/2021/07/21/15568211/9101bb051b761d15db3b811e3c11f35e_1337682300909585584.png,material
2314,「风雅」的教导,【菫色之庭（周二/五/日）】精通秘境：初雷幽谷Ⅰ/Ⅱ/Ⅲ/Ⅳ,风雅是不谄媚。风雅之人永远是高贵的。正似只愿高飞与雷暴争鸣的海鹰；迎合鄙俗则恰如将花冠倒插泥淖，仅让尊严染上了污渍。,【炼金】「风雅」的指引,https://uploadstatic.mihoyo.com/ys-obc/2021/07/21/15568211/bc097c268a0f5b5ffa976aff32f24389_1249230905684631142.png,material
2315,「风雅」的指引,【菫色之庭（周二/五/日）】精通秘境：初雷幽谷Ⅱ/Ⅲ/Ⅳ,风雅是不倨傲。风雅之人永远是谦虚的。只有消除虚荣与怠慢，才能明亮双眼，从哪怕最不堪入目的表象之下寻求美与雅致的真境。,【炼金】「风雅」的哲学（雷天赋）合成角色天赋素材时，有10%概率获得2倍产出。合成角色天赋素材时，有25%概率返还部分合成材料。,https://uploadstatic.mihoyo.com/ys-obc/2021/07/21/15568211/ee30fcde40aca00c17dc95b9d369566d_3602908419727555323.png,material
2316,「风雅」的哲学,【菫色之庭（周二/五/日）】精通秘境：初雷幽谷Ⅳ,风雅是不庸俗。风雅之人永远是独行的。不屈于平庸之恶，不感动于平庸之爱，不逃避于平庸的无知，才可能明辨何为雅致与鄙陋。,（雷天赋）合成角色天赋素材时，有10%概率获得2倍产出。合成角色天赋素材时，有25%概率返还部分合成材料。,https://uploadstatic.mihoyo.com/ys-obc/2021/07/21/15568211/994b1453bcc87664a6815496715bd569_4763952261692427253.png,material
2317,「浮世」的教导,【堇色之庭（周一/四/日）】精通秘境：董染之国Ⅰ/Ⅱ/Ⅲ/Ⅳ,雷之国土的梦想是浮世。浮世之荣华乃是人之美的最高体现。人之在世岂不与疾电相类？如美梦或花火般浮华一瞬，在永恒的夜幕中留下绚烂的印记。,【炼金】「浮世」的指引（雷）,https://uploadstatic.mihoyo.com/ys-obc/2021/07/21/15568211/66db9ff54dad9e972f1a5c711a8f25c8_8405188057352803333.png,material
2318,「浮世」的指引,【菫色之庭（周一/四/日）】精通秘境：董染之国Ⅱ/Ⅲ/Ⅳ炼金合成,浮世之难求乃是人之美的价值所在。人之在世岂不与雷影相似？意欲追逐掇取则遥踞云端，灯火阑珊的静谧之时却不期而来。,【炼金】「浮世」的哲学（雷）合成角色天赋素材时，有10%概率获得2倍产出。合成角色天赋素材时，有25%概率返还部分合成材料。,https://uploadstatic.mihoyo.com/ys-obc/2021/07/21/15568211/bec41ca24fbc0e42b4280abfd6aad533_1864903025890334673.png,material
2319,「浮世」的哲学,【菫色之庭（周一/四/日）】精通秘境：董染之国Ⅳ,浮世之短暂乃是人之美的本性所在。人之在世岂不与稻光相近？神威显现的刹那恍若隽永，而永恒的威鸣又有谁人能够承受？,（雷）合成角色天赋素材时，有10%概率获得2倍产出。合成角色天赋素材时，有25%概率返还部分合成材料。,https://uploadstatic.mihoyo.com/ys-obc/2021/07/21/15568211/8c7290c464927a8f3a5c91a19bc55e4c_2652835632088181801.png,material
2320,「天光」的教导,【菫色之庭（周三/六/日）】精通秘境：真葛废都Ⅰ/Ⅱ/Ⅲ/Ⅳ,&nbsp;雷之国土的愿望是天光。&nbsp;自认通透一切的大君，永远企图将高天之光彩尽收囊中。然而无从分享的愿景，却反令须臾之人更加炽烈地追求，犹如飞蛾扑火。,【炼金】「天光」的指引周三/周六/周日：精通秘境（lv：8；lv：54；lv：71；lv：88）合成角色天赋素材时，有10%概率获得2倍产出。合成角色天赋素材时，有25%概率返还部分合成材料。,https://uploadstatic.mihoyo.com/ys-obc/2021/07/21/15568211/04e7083e7ef82753c0c06b007fd920aa_4157316151126954918.png,material
2324,破旧的刀镡,野伏众掉落,对剑术纯熟者而言，镡可以在实战中阻挡对手的刀刃；而对于新手剑士，镡是保护自己右手的关键。,【炼金】影打刀镡（雷）,https://uploadstatic.mihoyo.com/ys-obc/2021/07/21/15568211/331a4c2ccb90c83749cd3ef7f5ed4e00_3185704811429787794.png,material
2332,黯淡棱镜,愚人众·冬国仕女掉落,暂无,【炼金】水晶棱镜,https://uploadstatic.mihoyo.com/ys-obc/2021/07/21/15568211/79715f05cc0dbcd7eca8e612fb71b93f_1153915854346493303.png,material
2333,偏光棱镜,60级以上愚人众·冬国仕女掉落合成获得,在黑暗中。棱镜可以将细微的光明散布到更大的范围里。或许也是因为这样的特件。这种棱镜对于内心常常被黑暗笼罩的人，有着令他们稍稍安心的力量。,暂无,https://uploadstatic.mihoyo.com/ys-obc/2021/07/21/15568211/99b942bc8339e47db6ef48e706042a32_1209095014647297674.png,material
2334,水晶棱镜,40级以上愚人众·冬国仕女掉落合成获得,利用这种棱镜，可以制造虚幻的影像。从某种意义而言，也因此有着操纵人心的力量。,【炼金】偏光棱镜,https://uploadstatic.mihoyo.com/ys-obc/2021/07/21/15568211/733abb5caa7dedf50bcc75798914703f_4808241274065483433.png,material
2335,混沌真眼,60级以上遗迹机兵掉落合成获得,这类机关的「遗迹」之名源自它们热衷的活动区域。但遗迹机关本身与它们所寄居的残垣断壁之间却没有多少共同之处。在遥远的过去，遗迹曾经属于伟大的、几乎可以触碰天空穹顶的文明，而「遗迹」则在大地的深处蓄势待发等待着踏平一切国度的指令下达。,合成角色与武器培养素材时，有10%概率获得2倍产出。,https://uploadstatic.mihoyo.com/ys-obc/2021/07/21/15568211/cb69c0e7cb59e0cef09dbeb6f835565c_3749383576059185215.png,material
2336,混沌枢纽,40级以上遗迹机兵掉落合成获得,在无法维持机关构装体的结构性之后，其中蕴含的伟大技术与未知力量也失去意义了吧。,【炼金】混沌真眼合成角色与武器培养素材时，有10%概率获得2倍产出。,https://uploadstatic.mihoyo.com/ys-obc/2021/07/21/15568211/3e76e7fdff7226cc9511d31492ce1e60_4969905582824370553.png,material
2337,混沌机关,遗迹机兵掉落,暂无,【炼金】混沌枢纽,https://uploadstatic.mihoyo.com/ys-obc/2021/07/21/15568211/d74ac61a0a5d22950e6953bafc344c51_7103116028582868228.png,material
2344,名刀镡,60级以上野伏众掉落合成获得,有人坚信刀剑有灵魂、有生命，这也是为什么人们会为刀起名。爱护刀的人，也会得到刀的赏识。但与刀剑成为挚友、甚至爱人的人，须知这份情义是由杀伐浇灌的。常常浴血、与刀共舞之人，他们的热血最终总会被薄情的钢铁冷却。,（雷）合成角色与武器培养素材时，有10%概率获得2倍产出。,https://uploadstatic.mihoyo.com/ys-obc/2021/07/21/15568211/c5dad73604adcdc1a9f8e72576752d4c_8988189145551252232.png,material
2345,影打刀镡,40级以上野伏众掉落合成获得,稻妻有悠久的刀剑锻冶传统。匠人锻造一把刀时，常常会制造数柄样品，从中甄选。其中最为优秀的作品是为「真打」，而其余的则被称为「影打」。,【炼金】名刀镡（雷）合成角色与武器培养素材时，有10%概率获得2倍产出。,https://uploadstatic.mihoyo.com/ys-obc/2021/07/21/15568211/13c88ea7580c4b1ff05f02c36f936a05_7955835847243802231.png,material
2351,恒常机关之心,【0级以上】恒常机关阵列掉落,有人推测这种核心上的纹样当中以肉眼不可见的语言写上了智能与逻辑，也有人进一步认为这种特殊的遗迹机关因为格外庞大的核心与复杂的纹样，自发选择抛弃了生物的姿态，转而追求性能的强大。,暂无,https://uploadstatic.mihoyo.com/ys-obc/2021/07/21/15568211/c8a1d5fb83ec353b2af81df6d3ddc62d_831442359348306044.png,material
2352,阴燃之珠,0级以上无相之火掉落,炽热的火焰终有一天会冷却，而熄灭的柴薪也会随着意志而再度熊熊燃烧。无相之火不断的冷却与复燃、消散与凝聚也是这个世界意志的一部分吧，就如同宇宙万物的生生不息。直到漆黑的命运终有一日降临，将森罗万象归于空无为止。,暂无,https://uploadstatic.mihoyo.com/ys-obc/2021/07/21/15568211/d9b8d43b7a81ac95e14e7f629dd519ed_2071678093345053154.png,material
2359,远海夷地的瑚枝,炼武秘境：沉沙之渊（周一/周四/周日）,稻妻列岛中距离鸣神岛最遥远的「海祇」，在海祇岛的古语中的意思是「统管诸海的大神」。传说大蛇在常夜的渊下国土中初次现身时，身上覆满了四色的珊瑚枝，散发着煌煌的荧光。,【炼金】远海夷地的玉枝。合成武器突破素材时，有25%概率返还部分合成材料。,https://uploadstatic.mihoyo.com/ys-obc/2021/07/23/15568211/6673bd919389b7aa7efcd8c0e6199a49_2258644173578724978.png,material
2360,远海夷地的玉枝,炼武秘境：沉沙之渊（周一/周四/周日）合成获得,这种珊瑚在提瓦特的大地上是见不到的，是大蛇闯入「暗之外海」时，获得的礼赠。因此对于深海的大蛇而言，身负珊瑚枝象征着力量；而失去珊瑚枝时，力量会相应的折损。换言之折断的珊瑚枝中也蕴含着超常的力量。,【炼金】远海夷地的琼枝。合成武器突破素材时，有25%概率返还部分合成材料。,https://uploadstatic.mihoyo.com/ys-obc/2021/07/23/15568211/517ecdffe79005c52cfaa8129747f3f0_7300005570339810781.png,material
2361,远海夷地的琼枝,炼武秘境：沉沙之渊（周一/周四/周日）合成获得,失去了一切、逃向暗之外海的魔神在海渊中，见到了什么都没有的弃民。于是它决定留下来，成为他们的「远吕羽氏尊」、「海祇大御神」。传说大蛇神曾经折下身上所有的珊瑚枝，让蜷缩在黑暗中的孩子们拥有照亮周遭的光明。又有一说它用折下的珊瑚枝架起了登高的阶梯，让它的孩子们再次回到了地面上，见到阳光。,【炼金】远海夷地的金枝。合成武器突破素材时，有25%概率返还部分合成材料。,https://uploadstatic.mihoyo.com/ys-obc/2021/07/23/15568211/9c380411e861a87376200c3eccf232ad_2964257465329785530.png,material
2362,远海夷地的金枝,炼武秘境：沉沙之渊（周一/周四/周日）合成获得,「海祇」之名所背负的含义，归根到底只是曾栖身在深海中的弃民，对引领他们的蛇神一厢情愿的期许罢了。也正是因为有了仰望自己的子民，所以蛇神不得不留在本应逃离的世界里，折下身上的珊瑚枝，向自己不应涉足的土地入侵，与自己无法抗衡的敌手战斗，直到神体与山丘一同被斩断；直到鲜血化为电浆；直到思念与力量沦为永远无法消散的「祟神」。,合成武器突破素材时，有25%概率返还部分合成材料。,https://uploadstatic.mihoyo.com/ys-obc/2021/07/23/15568211/ba86b38f692b675b94a3af01c3098b8e_3129009942985483051.png,material
2367,鸣神御灵的亲爱,【砂流之庭（周二/五/日）】炼武秘境：砂之祭场Ⅲ/Ⅳ,无数的故事静静地沉睡在她的心中，终有一日会在她所梦想的永恒净土中灼灼发光吧。,【炼金】鸣神御灵的勇武。合成武器突破素材时，有25%概率返还部分合成材料。,https://uploadstatic.mihoyo.com/ys-obc/2021/07/23/15568211/1e4bcfff0d65d1837485c5d2c243e9c8_575185656329301950.png,material
2368,鸣神御灵的欢喜,【砂流之庭（周二/五/日）】炼武秘境：砂之祭场Ⅱ/Ⅲ/Ⅳ炼金合成,暂无,【炼金】鸣神御灵的亲爱。合成武器突破素材时，有25%概率返还部分合成材料。,https://uploadstatic.mihoyo.com/ys-obc/2021/07/23/15568211/9d183c8037026dd042e4013761a9bb41_1046419047045316803.png,material
2369,鸣神御灵的明惠,【砂流之庭（周二/五/日）】炼武秘境：砂之祭场Ⅰ/Ⅱ/Ⅲ/Ⅳ,暂无,【炼金】鸣神御灵的欢喜。合成武器突破素材时，有25%概率返还部分合成材料。,https://uploadstatic.mihoyo.com/ys-obc/2021/07/23/15568211/d34995b64cf0d952740925c3e9db133c_1737419073226728019.png,material
2370,鸣神御灵的勇武,【砂流之庭（周二/五/日）】炼武秘境：砂之祭场Ⅳ炼金合成,据说御灵有四魂，仙狐有三匹，名刀有二本；而御建鸣神主尊大御所大人的威严之相，只会呈现为流星光底的无想一线。,合成武器突破素材时，有25%概率返还部分合成材料。,https://uploadstatic.mihoyo.com/ys-obc/2021/07/23/15568211/d2320d5d0e2d2efe207839567387cc2a_5541601613916812653.png,material
2371,今昔剧画之恶尉,炼武秘境：流沙之葬（周三/周六/周日）,民话传说中，过去有名鬼人「虎千代」。武艺高强，曾有在刀剑一千柄当中狂舞，被割破的十二单如同堇花般零落，身体却未受一丝伤害的说法。后来却对将军大人露出獠牙，拔刀反叛，被斩下一臂一角后遁逃，最终郁愤发狂，自裁而殁。狂言称怀抱执妄之鬼往往内心惊悸而忧患。妄想永恒却恐惧须史，总会为恐惧与怨怒吞没，是为自业自得。这种面具刻画的就是露出尖牙的虎千代。,【炼金】今昔剧画之虎啮。合成武器突破素材时，有25%概率返还部分合成材料。,https://uploadstatic.mihoyo.com/ys-obc/2021/07/23/75833613/6f16d1ba75a15a73d240eabbfb6d5bfa_4442970504287480093.png,material
2372,今昔剧画之虎啮,炼武秘境：流沙之葬（周三/周六/周日）合成获得,《堇染山月虎啮鉴》中描绘的鬼人「虎千代」，曾以利齿咬碎将军的薙刀，取得过一时的上风。因此以他为原型制造的面具上往往有精心雕琢的尖牙。在其结局中。负伤之兽般遁入林野，连清凉的月光也避之唯恐不及。穿过窄巷与峡谷的风声像是受伤的鬼在低声哀嚎，因此也有「虎千代风」这一季语。,【炼金】今昔剧画之一角。合成武器突破素材时，有25%概率返还部分合成材料。,https://uploadstatic.mihoyo.com/ys-obc/2021/07/23/15568211/8d8230dd439f5fb61db1936c1615ee7c_6542317975443473038.png,material
2373,今昔剧画之一角,炼武秘境：流沙之葬（周三/周六/周日）合成获得,在鬼族失落的子守奉公子守歌中，鬼人「虎千代」是一位翩翩少年，拥有优雅勇健的身姿与华丽的容貌。他原本是将军麾下的爱将，曾忠心追随她深入漆黑的渊薮，击退邪秽之物，为血脉日渐稀薄的鬼族争取功绩。纵使如今这样的歌谣已经无人传唱了，以另一种形象流传下来的有角鬼面形象仍然有着非凡的力量。,【炼金】今昔剧画之鬼人。合成武器突破素材时，有25%概率返还部分合成材料。,https://uploadstatic.mihoyo.com/ys-obc/2021/07/23/15568211/839957ca90527eee0b38c3ca8e7bb3ab_5191024789761077232.png,material
2374,今昔剧画之鬼人,【砂流之庭（周三/六/日）】炼武秘境：流沙之葬Ⅳ炼金合成,背上「雷之三重巴」的纹样时名为「千代」的鬼族女武者，面对漆黑的军势时，曾被虎躯蛇尾的世外之兽吞下。最后她撕开魔兽的胸腔，得以幸存。这是「虎啮的千代」之名的来由。在此后的岁月中，这一名号渐渐简化为「虎千代」。但在深邃之兽的腹中，她染上了深罪的黯色，也透过猩红的利齿看见同行者被撕碎。沉湎于漆黑景色的她最终向御建鸣神主尊拔剑；后来，她持刀之臂与尖角被斩落，如同负伤的野兽般从城中逃向林野；再后来似乎是被天狗，或是终末番，或是山中修行的岩藏之胤当成不认得的怪物，收拾掉了罢，因为她俊美的容貌已经因为漆黑的仇恨与负伤痛苦变得狰狞扭曲。抑或是遇见了大蛇遗骸附近的鬼面执剑人形，故此结束了命运的旅途。昔日曾与渊薮战斗者难免梦见漆黑的剧画。曾与魔兽厮杀又沦为当中一员者亦不在少数。世界的边缘正在变得稀薄而脆弱，这种侵蚀或许并非是单向的。,合成武器突破素材时，有25%概率返还部分合成材料。,https://uploadstatic.mihoyo.com/ys-obc/2021/07/23/15568211/f79d76eb9c5e434a620cd88069c736bf_217235698444563929.png,material
2609,浮游干核,飘浮灵掉落商城星尘兑换,暂无,【炼金】浮游幽核,https://uploadstatic.mihoyo.com/ys-obc/2022/09/16/183046623/c52a905b1dcf3d03966d9d840af5e4dc_4528474192768491876.png,material
2610,浮游幽核,【40级以上】飘浮灵掉落【炼金合成】商城星尘兑换,这种元素生物似乎有奇异的习性，会周期性大量涌现、消失。,【炼金】浮游晶化核合成角色与武器培养素材时，有10%概率获得2倍产出。,https://uploadstatic.mihoyo.com/ys-obc/2021/08/31/4820086/9cad2999f1b417dba8e84bba95f29263_7335635232854236656.png,material
2611,浮游晶化核,60级以上飘浮灵掉落商城星辉兑换,在热衷于给任何事物都分个高下的人当中，经常发生这样的争论:飘浮灵和风史莱姆的浮力，究竟孰高孰低。,合成角色与武器培养素材时，有10%概率获得2倍产出。,https://uploadstatic.mihoyo.com/ys-obc/2021/08/31/4820086/9e04fbe5f5c39171b894209f5796530c_9162398124740494895.png,material
2614,排异之露,0级以上无相之水掉落,"具有强烈的排异本能，也是无相之水的攻击手段之一。据说水中蕴含着记忆与意志,也能随水体的融合获得成长。然而无相之水唤出的浪潮，与地上地下一切湍流之物皆不相容。哪怕落入佩特莉可那无比纯粹的水中，这滴水也会像水银一般抗拒着周遭的融合吧。","0级以上无相之水掉落描述：无相之水坍缩后，留下的奇异水珠。具有强烈的排异本能，也是无相之水的攻击手段之一。据说水中蕴含着记忆与意志,也能随水体的融合获得成长。然而无相之水唤出的浪潮，与地上地下一切湍流之物皆不相容。哪怕落入佩特莉可那无比纯粹的水中，这滴水也会像水银一般抗拒着周遭的融合吧。",https://uploadstatic.mihoyo.com/ys-obc/2021/08/31/4820086/2efd915f767913731e89a450b13ff872_6313463355384295219.png,material
2615,雷霆数珠,0级以上雷音权现掉落,传说雷音权现只会随着雷霆降生在遗留着强大忿恨的土地上。驱使它永远地徘徊在破碎的土地上，释放贯天之雷的，在歌人的故事中往往是生命无法承受的失望与痛苦。,0级以上雷音权现掉落描述：雷音权现留下的，蕴含电气的雷之珠。传说雷音权现只会随着雷霆降生在遗留着强大忿恨的土地上。驱使它永远地徘徊在破碎的土地上，释放贯天之雷的，在歌人的故事中往往是生命无法承受的失望与痛苦。,https://uploadstatic.mihoyo.com/ys-obc/2021/08/31/4820086/c283174b26e72e3221e8f783e5ceb6e9_1095564053286509783.png,material
2616,熔毁之刻,70级以上女士挑战奖励,「我做了一个很长的梦。「我梦见我与你，在我们缔造的纯白世界中再会「但我终于醒来了。我早已经被烈火吞没。你早已与毒血一同回归大地。,70级以上女士挑战奖励描述：战胜解放了原本力量的「女士」后，得到的某种蕴含着强大力量的畸形碎片。「我做了一个很长的梦。「我梦见我与你，在我们缔造的纯白世界中再会「但我终于醒来了。我早已经被烈火吞没。你早已与毒血一同回归大地。「不过都无所谓了。要不断往前走，就要烧毁身后的一切，就要相信他所说的永远纯白无暇的国度，在地平线的尽头，「陛下」的梦中，在他让我看见的「妄念」里。」,https://uploadstatic.mihoyo.com/ys-obc/2021/08/31/4820086/6d92c5634a85eb7a7954727f914d41eb_7448492734091959860.png,material
2617,狱火之蝶,【70级以上】「女士」挑战奖励,暂无,【70级以上】「女士」挑战奖励描述：战胜解放了原本力量的「女士」后，得到的某种蕴含着温暖的力量的畸形碎片。应激的冰之封印被打破，过往的意志冲破苍白的囚牢，她再度想起自己原本的名字时，不死蝶会随着血肉焚毁一同逸散飞舞。而她也想起了漫游大地，散布烈焰，烧尽一切罪恶的过去，以及自己未能再见的那个人的面貌。,https://uploadstatic.mihoyo.com/ys-obc/2021/08/31/4820086/f3f8344abc39c69306959e7846094893_2837963393618130558.png,material
2618,灰烬之心,70级以上女士挑战奖励,即使是泪水也无法使火焰熄灭。铁水般炽热的哀伤与愤怒在她的血管中奔涌，从泪腺中迸发。,70级以上女士挑战奖励描述：战胜解放了原本力量的「女士」后，得到的某种蕴含着强大思念的畸形碎片。即使是泪水也无法使火焰熄灭。铁水般炽热的哀伤与愤怒在她的血管中奔涌，从泪腺中迸发。在她的心脏被永恒之火烧尽前，最初的愚者找到了她。他明白，只有更加深刻的仇恨与妄执，才能熄灭吞噬她的火焰，让她成为自己的同伴...,https://uploadstatic.mihoyo.com/ys-obc/2021/08/31/4820086/7524ac4337d01d7be35bd7ab591947ca_8760044691007065983.png,material
2879,隐兽指爪,兽境幼兽/猎犬掉落,按照常理来说，这种与此世不容的事物不应在这种异常造物被驱逐后，残留于世才对。,【炼金】隐兽利爪,https://uploadstatic.mihoyo.com/ys-obc/2021/10/12/4820086/351d28ec957f0f5f7012e590e06189e7_4373237437811794870.png,material
2880,隐兽利爪,【40级以上】兽境幼兽/猎犬掉落炼金合成,虽然奇妙，但是和大杰作「腐殖层」杜林相比，「淋溶层」猎犬不值一提。,【炼金】隐兽鬼爪合成角色与武器培养素材时，有10%概率获得2倍产出。,https://uploadstatic.mihoyo.com/ys-obc/2021/10/12/4820086/6b9431b9d43377abe5113854a3ff8b05_5779968652892296108.png,material
2881,隐兽鬼爪,【40级以上】兽境幼兽/猎犬掉落炼金合成,世之奇珍，但是和最高杰作「白垩层」相比，只是寻常之物罢了。,合成角色与武器培养素材时，有10%概率获得2倍产出。,https://uploadstatic.mihoyo.com/ys-obc/2021/10/12/4820086/1ee14de0c25740191b6dd53fdeb08917_1168596845889047003.png,material
3873,幽邃刻像,60级以上深渊使徒、黑蛇众掉落合成获得,凝视着这尊偶像时，似乎能听见令人心情宁静的奇妙低语···「看吧，我的孩子。天之座下的万物终将在动荡中消亡。永远宁静的漆黑深空会包容一切。」,暂无,https://uploadstatic.mihoyo.com/ys-obc/2022/03/01/187743934/0945128b4bb5bca81902ec29d25c1d09_3801392156731567414.png,material
3874,孢囊晶尘,【60级以上】蕈兽掉落掉落合成获得,暂无,合成角色与武器培养素材时，有10%概率获得2倍产出。,https://uploadstatic.mihoyo.com/ys-obc/2022/03/01/187743934/c7288e6ed624ff7fcf23b2e8887c1685_4572479675454666063.png,material
3888,符纹之齿,【0级以上】遗迹巨蛇掉落,暂无,【0级以上】遗迹巨蛇掉落描述：神秘的蛇状古代机械用于掘削山壁的「齿」，其上篆刻着无解的不详符文。相传在大地的深黑裂缝中潜藏着庞大的虺类，它们永远怀着对地上世界的憎恨与恶意，抱着不可知的险恶目的，发掘着宏大的隧道···,https://uploadstatic.mihoyo.com/ys-obc/2022/03/30/187743934/8639e5a0f6303da4db98acb76a02d213_6859640471672945773.png,material
3890,蕈兽孢子,蕈兽掉落,暂无,【炼金】荧光孢粉,https://uploadstatic.mihoyo.com/ys-obc/2022/03/01/187743934/46cf8a0e508049e8d3111dba6451d944_1685724080169788265.png,material
3891,荧光孢粉,【40级以上】蕈兽掉落合成获得,暂无,【炼金】孢囊晶尘合成角色与武器培养素材时，有10%概率获得2倍产出。,https://uploadstatic.mihoyo.com/ys-obc/2022/03/01/187743934/19703fbe3c14dcdf6725efe28c2cdae9_4672077270670286729.png,material
3892,晦暗刻像,深渊使徒、黑蛇众掉落星尘兑换,即使经过了长久的岁月，也没有受到任何损伤。似乎被原本的主人如同圣象一般呵护着。,【炼金】夤夜刻像,https://uploadstatic.mihoyo.com/ys-obc/2022/03/01/187743934/0c19069d68798c63c191b9909f832ea2_8682677652468276524.png,material
3893,夤夜刻像,40级以上深渊使徒、黑蛇众掉落星尘兑换合成获得,握在手中时似乎能感受到其中散发的丝丝暖意，就像挚友的臂膀那般。或许能给予明白雕像背后个中含义的人持续前进的勇气吧。,【炼金】幽邃刻像,https://uploadstatic.mihoyo.com/ys-obc/2022/03/01/187743934/56de2bb91daf5905798fc37eaf9f3f5b_6770541917059450646.png,material
