node1,rel,node2
迪卢克,artifacts_is,魔女的炎之花
可莉,artifacts_is,魔女的炎之花
胡桃,artifacts_is,魔女的炎之花
香菱,artifacts_is,魔女的炎之花
烟绯,artifacts_is,魔女的炎之花
迪卢克,artifacts_is,魔女常燃之羽
可莉,artifacts_is,魔女常燃之羽
胡桃,artifacts_is,魔女常燃之羽
香菱,artifacts_is,魔女常燃之羽
烟绯,artifacts_is,魔女常燃之羽
迪卢克,artifacts_is,魔女破灭之时
可莉,artifacts_is,魔女破灭之时
胡桃,artifacts_is,魔女破灭之时
香菱,artifacts_is,魔女破灭之时
烟绯,artifacts_is,魔女破灭之时
迪卢克,artifacts_is,魔女的心之火
可莉,artifacts_is,魔女的心之火
胡桃,artifacts_is,魔女的心之火
香菱,artifacts_is,魔女的心之火
烟绯,artifacts_is,魔女的心之火
迪卢克,artifacts_is,焦灼的魔女帽
可莉,artifacts_is,焦灼的魔女帽
胡桃,artifacts_is,焦灼的魔女帽
香菱,artifacts_is,焦灼的魔女帽
烟绯,artifacts_is,焦灼的魔女帽
诺艾尔,artifacts_is,磐陀裂生之花
凝光,artifacts_is,磐陀裂生之花
诺艾尔,artifacts_is,嵯峨群峰之翼
凝光,artifacts_is,嵯峨群峰之翼
诺艾尔,artifacts_is,星罗圭璧之晷
凝光,artifacts_is,星罗圭璧之晷
诺艾尔,artifacts_is,巉岩琢塑之樽
凝光,artifacts_is,巉岩琢塑之樽
诺艾尔,artifacts_is,不动玄石之相
凝光,artifacts_is,不动玄石之相
钟离,artifacts_is,夏祭之花
钟离,artifacts_is,夏祭终末
钟离,artifacts_is,夏祭之刻
钟离,artifacts_is,夏祭水玉
钟离,artifacts_is,夏祭之面
迪卢克,artifacts_is,渡火者的决绝
可莉,artifacts_is,渡火者的决绝
迪卢克,artifacts_is,渡火者的解脱
可莉,artifacts_is,渡火者的解脱
迪卢克,artifacts_is,渡火者的醒悟
可莉,artifacts_is,渡火者的醒悟
迪卢克,artifacts_is,渡火者的煎熬
可莉,artifacts_is,渡火者的煎熬
迪卢克,artifacts_is,渡火者的智慧
可莉,artifacts_is,渡火者的智慧
珊瑚宫心海,artifacts_is,远方的少女之心
芭芭拉,artifacts_is,远方的少女之心
迪奥娜,artifacts_is,远方的少女之心
班尼特,artifacts_is,远方的少女之心
七七,artifacts_is,远方的少女之心
琴,artifacts_is,远方的少女之心
珊瑚宫心海,artifacts_is,少女飘摇的思念
芭芭拉,artifacts_is,少女飘摇的思念
迪奥娜,artifacts_is,少女飘摇的思念
班尼特,artifacts_is,少女飘摇的思念
七七,artifacts_is,少女飘摇的思念
琴,artifacts_is,少女飘摇的思念
珊瑚宫心海,artifacts_is,少女苦短的良辰
芭芭拉,artifacts_is,少女苦短的良辰
迪奥娜,artifacts_is,少女苦短的良辰
班尼特,artifacts_is,少女苦短的良辰
七七,artifacts_is,少女苦短的良辰
琴,artifacts_is,少女苦短的良辰
珊瑚宫心海,artifacts_is,少女片刻的闲暇
芭芭拉,artifacts_is,少女片刻的闲暇
迪奥娜,artifacts_is,少女片刻的闲暇
班尼特,artifacts_is,少女片刻的闲暇
七七,artifacts_is,少女片刻的闲暇
琴,artifacts_is,少女片刻的闲暇
珊瑚宫心海,artifacts_is,少女易逝的芳颜
芭芭拉,artifacts_is,少女易逝的芳颜
迪奥娜,artifacts_is,少女易逝的芳颜
班尼特,artifacts_is,少女易逝的芳颜
七七,artifacts_is,少女易逝的芳颜
琴,artifacts_is,少女易逝的芳颜
辛焱,artifacts_is,染血的铁之心
辛焱,artifacts_is,染血的黑之羽
辛焱,artifacts_is,骑士染血之时
辛焱,artifacts_is,染血的骑士之杯
辛焱,artifacts_is,染血的铁假面
甘雨,artifacts_is,乐团的晨光
可莉,artifacts_is,乐团的晨光
安柏,artifacts_is,乐团的晨光
烟绯,artifacts_is,乐团的晨光
甘雨,artifacts_is,琴师的箭羽
可莉,artifacts_is,琴师的箭羽
安柏,artifacts_is,琴师的箭羽
烟绯,artifacts_is,琴师的箭羽
甘雨,artifacts_is,终幕的时计
可莉,artifacts_is,终幕的时计
安柏,artifacts_is,终幕的时计
烟绯,artifacts_is,终幕的时计
甘雨,artifacts_is,吟游者之壶
可莉,artifacts_is,吟游者之壶
安柏,artifacts_is,吟游者之壶
烟绯,artifacts_is,吟游者之壶
甘雨,artifacts_is,指挥的礼帽
可莉,artifacts_is,指挥的礼帽
安柏,artifacts_is,指挥的礼帽
烟绯,artifacts_is,指挥的礼帽
刻晴,artifacts_is,平雷之心
北斗,artifacts_is,平雷之心
菲谢尔,artifacts_is,平雷之心
刻晴,artifacts_is,平雷之羽
北斗,artifacts_is,平雷之羽
菲谢尔,artifacts_is,平雷之羽
刻晴,artifacts_is,平雷之刻
北斗,artifacts_is,平雷之刻
菲谢尔,artifacts_is,平雷之刻
刻晴,artifacts_is,平雷之器
北斗,artifacts_is,平雷之器
菲谢尔,artifacts_is,平雷之器
刻晴,artifacts_is,平雷之冠
北斗,artifacts_is,平雷之冠
菲谢尔,artifacts_is,平雷之冠
达达利亚,artifacts_is,饰金胸花
珊瑚宫心海,artifacts_is,饰金胸花
行秋,artifacts_is,饰金胸花
莫娜,artifacts_is,饰金胸花
神里绫人,artifacts_is,饰金胸花
达达利亚,artifacts_is,追忆之风
珊瑚宫心海,artifacts_is,追忆之风
行秋,artifacts_is,追忆之风
莫娜,artifacts_is,追忆之风
神里绫人,artifacts_is,追忆之风
达达利亚,artifacts_is,坚铜罗盘
珊瑚宫心海,artifacts_is,坚铜罗盘
行秋,artifacts_is,坚铜罗盘
莫娜,artifacts_is,坚铜罗盘
神里绫人,artifacts_is,坚铜罗盘
达达利亚,artifacts_is,沉波之盏
珊瑚宫心海,artifacts_is,沉波之盏
行秋,artifacts_is,沉波之盏
莫娜,artifacts_is,沉波之盏
神里绫人,artifacts_is,沉波之盏
达达利亚,artifacts_is,酒渍船帽
珊瑚宫心海,artifacts_is,酒渍船帽
行秋,artifacts_is,酒渍船帽
莫娜,artifacts_is,酒渍船帽
神里绫人,artifacts_is,酒渍船帽
甘雨,artifacts_is,历经风雪的思念
神里绫华,artifacts_is,历经风雪的思念
重云,artifacts_is,历经风雪的思念
凯亚,artifacts_is,历经风雪的思念
甘雨,artifacts_is,摧冰而行的执望
神里绫华,artifacts_is,摧冰而行的执望
重云,artifacts_is,摧冰而行的执望
凯亚,artifacts_is,摧冰而行的执望
甘雨,artifacts_is,冰雪故园的终期
神里绫华,artifacts_is,冰雪故园的终期
重云,artifacts_is,冰雪故园的终期
凯亚,artifacts_is,冰雪故园的终期
甘雨,artifacts_is,遍结寒霜的傲骨
神里绫华,artifacts_is,遍结寒霜的傲骨
重云,artifacts_is,遍结寒霜的傲骨
凯亚,artifacts_is,遍结寒霜的傲骨
甘雨,artifacts_is,破冰踏雪的回音
神里绫华,artifacts_is,破冰踏雪的回音
重云,artifacts_is,破冰踏雪的回音
凯亚,artifacts_is,破冰踏雪的回音
温迪,artifacts_is,野花记忆的绿野
魈,artifacts_is,野花记忆的绿野
琴,artifacts_is,野花记忆的绿野
砂糖,artifacts_is,野花记忆的绿野
早柚,artifacts_is,野花记忆的绿野
温迪,artifacts_is,猎人青翠的箭羽
魈,artifacts_is,猎人青翠的箭羽
琴,artifacts_is,猎人青翠的箭羽
砂糖,artifacts_is,猎人青翠的箭羽
早柚,artifacts_is,猎人青翠的箭羽
温迪,artifacts_is,翠绿猎人的笃定
魈,artifacts_is,翠绿猎人的笃定
琴,artifacts_is,翠绿猎人的笃定
砂糖,artifacts_is,翠绿猎人的笃定
早柚,artifacts_is,翠绿猎人的笃定
温迪,artifacts_is,翠绿猎人的容器
魈,artifacts_is,翠绿猎人的容器
琴,artifacts_is,翠绿猎人的容器
砂糖,artifacts_is,翠绿猎人的容器
早柚,artifacts_is,翠绿猎人的容器
温迪,artifacts_is,翠绿的猎人之冠
魈,artifacts_is,翠绿的猎人之冠
琴,artifacts_is,翠绿的猎人之冠
砂糖,artifacts_is,翠绿的猎人之冠
早柚,artifacts_is,翠绿的猎人之冠
班尼特,artifacts_is,宗室之花
迪奥娜,artifacts_is,宗室之花
砂糖,artifacts_is,宗室之花
莫娜,artifacts_is,宗室之花
重云,artifacts_is,宗室之花
达达利亚,artifacts_is,宗室之花
行秋,artifacts_is,宗室之花
申鹤,artifacts_is,宗室之花
班尼特,artifacts_is,宗室之翎
迪奥娜,artifacts_is,宗室之翎
砂糖,artifacts_is,宗室之翎
莫娜,artifacts_is,宗室之翎
重云,artifacts_is,宗室之翎
达达利亚,artifacts_is,宗室之翎
行秋,artifacts_is,宗室之翎
申鹤,artifacts_is,宗室之翎
班尼特,artifacts_is,宗室时计
迪奥娜,artifacts_is,宗室时计
砂糖,artifacts_is,宗室时计
莫娜,artifacts_is,宗室时计
重云,artifacts_is,宗室时计
达达利亚,artifacts_is,宗室时计
行秋,artifacts_is,宗室时计
申鹤,artifacts_is,宗室时计
班尼特,artifacts_is,宗室银瓮
迪奥娜,artifacts_is,宗室银瓮
砂糖,artifacts_is,宗室银瓮
莫娜,artifacts_is,宗室银瓮
重云,artifacts_is,宗室银瓮
达达利亚,artifacts_is,宗室银瓮
行秋,artifacts_is,宗室银瓮
申鹤,artifacts_is,宗室银瓮
班尼特,artifacts_is,宗室面具
迪奥娜,artifacts_is,宗室面具
砂糖,artifacts_is,宗室面具
莫娜,artifacts_is,宗室面具
重云,artifacts_is,宗室面具
达达利亚,artifacts_is,宗室面具
行秋,artifacts_is,宗室面具
申鹤,artifacts_is,宗室面具
刻晴,artifacts_is,雷鸟的怜悯
北斗,artifacts_is,雷鸟的怜悯
菲谢尔,artifacts_is,雷鸟的怜悯
丽莎,artifacts_is,雷鸟的怜悯
刻晴,artifacts_is,雷灾的孑遗
北斗,artifacts_is,雷灾的孑遗
菲谢尔,artifacts_is,雷灾的孑遗
丽莎,artifacts_is,雷灾的孑遗
刻晴,artifacts_is,雷霆的时计
北斗,artifacts_is,雷霆的时计
菲谢尔,artifacts_is,雷霆的时计
丽莎,artifacts_is,雷霆的时计
刻晴,artifacts_is,降雷的凶兆
北斗,artifacts_is,降雷的凶兆
菲谢尔,artifacts_is,降雷的凶兆
丽莎,artifacts_is,降雷的凶兆
刻晴,artifacts_is,唤雷的头冠
北斗,artifacts_is,唤雷的头冠
菲谢尔,artifacts_is,唤雷的头冠
丽莎,artifacts_is,唤雷的头冠
神里绫人,artifacts_is,角斗士的留恋
神里绫人,artifacts_is,角斗士的归宿
神里绫人,artifacts_is,角斗士的希冀
神里绫人,artifacts_is,角斗士的酣醉
神里绫人,artifacts_is,角斗士的凯旋
宵宫,artifacts_is,羁缠之花
胡桃,artifacts_is,羁缠之花
菲谢尔,artifacts_is,羁缠之花
宵宫,artifacts_is,思忆之矢
胡桃,artifacts_is,思忆之矢
菲谢尔,artifacts_is,思忆之矢
宵宫,artifacts_is,朝露之时
胡桃,artifacts_is,朝露之时
菲谢尔,artifacts_is,朝露之时
宵宫,artifacts_is,祈望之心
胡桃,artifacts_is,祈望之心
菲谢尔,artifacts_is,祈望之心
宵宫,artifacts_is,无常之面
胡桃,artifacts_is,无常之面
菲谢尔,artifacts_is,无常之面
雷电将军,artifacts_is,明威之镡
莫娜,artifacts_is,明威之镡
行秋,artifacts_is,明威之镡
香菱,artifacts_is,明威之镡
重云,artifacts_is,明威之镡
凯亚,artifacts_is,明威之镡
温迪,artifacts_is,明威之镡
神里绫华,artifacts_is,明威之镡
达达利亚,artifacts_is,明威之镡
雷电将军,artifacts_is,切落之羽
莫娜,artifacts_is,切落之羽
行秋,artifacts_is,切落之羽
香菱,artifacts_is,切落之羽
重云,artifacts_is,切落之羽
凯亚,artifacts_is,切落之羽
温迪,artifacts_is,切落之羽
神里绫华,artifacts_is,切落之羽
达达利亚,artifacts_is,切落之羽
雷电将军,artifacts_is,雷云之笼
莫娜,artifacts_is,雷云之笼
行秋,artifacts_is,雷云之笼
香菱,artifacts_is,雷云之笼
重云,artifacts_is,雷云之笼
凯亚,artifacts_is,雷云之笼
温迪,artifacts_is,雷云之笼
神里绫华,artifacts_is,雷云之笼
达达利亚,artifacts_is,雷云之笼
雷电将军,artifacts_is,绯花之壶
莫娜,artifacts_is,绯花之壶
行秋,artifacts_is,绯花之壶
香菱,artifacts_is,绯花之壶
重云,artifacts_is,绯花之壶
凯亚,artifacts_is,绯花之壶
温迪,artifacts_is,绯花之壶
神里绫华,artifacts_is,绯花之壶
达达利亚,artifacts_is,绯花之壶
雷电将军,artifacts_is,华饰之兜
莫娜,artifacts_is,华饰之兜
行秋,artifacts_is,华饰之兜
香菱,artifacts_is,华饰之兜
重云,artifacts_is,华饰之兜
凯亚,artifacts_is,华饰之兜
温迪,artifacts_is,华饰之兜
神里绫华,artifacts_is,华饰之兜
达达利亚,artifacts_is,华饰之兜
雷泽,artifacts_is,无垢之花
优菈,artifacts_is,无垢之花
雷泽,artifacts_is,贤医之羽
优菈,artifacts_is,贤医之羽
雷泽,artifacts_is,停摆之刻
优菈,artifacts_is,停摆之刻
雷泽,artifacts_is,超越之盏
优菈,artifacts_is,超越之盏
雷泽,artifacts_is,嗤笑之面
优菈,artifacts_is,嗤笑之面
钟离,artifacts_is,勋绩之花
阿贝多,artifacts_is,勋绩之花
珊瑚宫心海,artifacts_is,勋绩之花
莫娜,artifacts_is,勋绩之花
菲谢尔,artifacts_is,勋绩之花
钟离,artifacts_is,昭武翎羽
阿贝多,artifacts_is,昭武翎羽
珊瑚宫心海,artifacts_is,昭武翎羽
莫娜,artifacts_is,昭武翎羽
菲谢尔,artifacts_is,昭武翎羽
钟离,artifacts_is,金铜时晷
阿贝多,artifacts_is,金铜时晷
珊瑚宫心海,artifacts_is,金铜时晷
莫娜,artifacts_is,金铜时晷
菲谢尔,artifacts_is,金铜时晷
钟离,artifacts_is,盟誓金爵
阿贝多,artifacts_is,盟誓金爵
珊瑚宫心海,artifacts_is,盟誓金爵
莫娜,artifacts_is,盟誓金爵
菲谢尔,artifacts_is,盟誓金爵
钟离,artifacts_is,将帅兜鍪
阿贝多,artifacts_is,将帅兜鍪
珊瑚宫心海,artifacts_is,将帅兜鍪
莫娜,artifacts_is,将帅兜鍪
菲谢尔,artifacts_is,将帅兜鍪
提纳里,artifacts_is,迷宫的游人
柯莱,artifacts_is,迷宫的游人
纳西妲,artifacts_is,迷宫的游人
提纳里,artifacts_is,翠蔓的智者
柯莱,artifacts_is,翠蔓的智者
纳西妲,artifacts_is,翠蔓的智者
提纳里,artifacts_is,贤智的定期
柯莱,artifacts_is,贤智的定期
纳西妲,artifacts_is,贤智的定期
提纳里,artifacts_is,迷误者之灯
柯莱,artifacts_is,迷误者之灯
纳西妲,artifacts_is,迷误者之灯
提纳里,artifacts_is,月桂的宝冠
柯莱,artifacts_is,月桂的宝冠
纳西妲,artifacts_is,月桂的宝冠
提纳里,artifacts_is,梦中的铁花
胡桃,artifacts_is,梦中的铁花
八重神子,artifacts_is,梦中的铁花
甘雨,artifacts_is,梦中的铁花
久岐忍,artifacts_is,梦中的铁花
提纳里,artifacts_is,裁断的翎羽
胡桃,artifacts_is,裁断的翎羽
八重神子,artifacts_is,裁断的翎羽
甘雨,artifacts_is,裁断的翎羽
久岐忍,artifacts_is,裁断的翎羽
提纳里,artifacts_is,沉金的岁月
胡桃,artifacts_is,沉金的岁月
八重神子,artifacts_is,沉金的岁月
甘雨,artifacts_is,沉金的岁月
久岐忍,artifacts_is,沉金的岁月
提纳里,artifacts_is,如蜜的终宴
胡桃,artifacts_is,如蜜的终宴
八重神子,artifacts_is,如蜜的终宴
甘雨,artifacts_is,如蜜的终宴
久岐忍,artifacts_is,如蜜的终宴
提纳里,artifacts_is,沙王的投影
胡桃,artifacts_is,沙王的投影
八重神子,artifacts_is,沙王的投影
甘雨,artifacts_is,沙王的投影
久岐忍,artifacts_is,沙王的投影
神里绫人,artifacts_is,魂香之花
宵宫,artifacts_is,魂香之花
神里绫人,artifacts_is,垂玉之叶
宵宫,artifacts_is,垂玉之叶
神里绫人,artifacts_is,祝祀之凭
宵宫,artifacts_is,祝祀之凭
神里绫人,artifacts_is,涌泉之盏
宵宫,artifacts_is,涌泉之盏
神里绫人,artifacts_is,浮溯之珏
宵宫,artifacts_is,浮溯之珏
魈,artifacts_is,生灵之华
魈,artifacts_is,潜光片羽
魈,artifacts_is,阳辔之遗
魈,artifacts_is,结契之刻
魈,artifacts_is,虺雷之姿
珊瑚宫心海,artifacts_is,海染之花
七七,artifacts_is,海染之花
珊瑚宫心海,artifacts_is,渊宫之羽
七七,artifacts_is,渊宫之羽
珊瑚宫心海,artifacts_is,离别之贝
七七,artifacts_is,离别之贝
珊瑚宫心海,artifacts_is,真珠之笼
七七,artifacts_is,真珠之笼
珊瑚宫心海,artifacts_is,海祇之冠
七七,artifacts_is,海祇之冠
云堇,artifacts_is,荣花之期
阿贝多,artifacts_is,荣花之期
云堇,artifacts_is,华馆之羽
阿贝多,artifacts_is,华馆之羽
云堇,artifacts_is,众生之谣
阿贝多,artifacts_is,众生之谣
云堇,artifacts_is,梦醒之瓢
阿贝多,artifacts_is,梦醒之瓢
云堇,artifacts_is,形骸之笠
阿贝多,artifacts_is,形骸之笠
